part_ctx ;pb_source_variance(get_unsigned_bits) ;rd_ratio(sub1) ;rd_ratio(sub2) ;rd_ratio(sub3) ;rd_ratio(sub4) ;rd_ratio(sub5) ;rd_ratio(sub6) ;rd_ratio(sub7) ;rd_ratio(sub8) ;var_ratio(horz4)(sub1) ;var_ratio(horz4)(sub2) ;var_ratio(horz4)(sub3) ;var_ratio(horz4)(sub4) ;var_ratio(vert4)(sub1) ;var_ratio(vert4)(sub2) ;var_ratio(vert4)(sub3) ;var_ratio(vert4)(sub4) ;
6.000000;9.000000;0.562083;1.000000;0.438035;1.000000;0.195092;0.353971;0.231486;0.221761;0.100000;0.454545;1.314050;1.074380;1.063361;1.305785;0.818182;0.515152;6
1.000000;9.000000;0.481679;0.513462;0.546978;1.000000;0.274945;0.204779;0.302832;1.000000;1.075000;0.989583;0.831250;1.083333;0.402083;0.268750;0.920833;0.100000;6
3.000000;9.000000;0.498426;1.000000;0.447539;1.000000;0.217148;0.281605;0.263215;0.288109;0.610048;0.602871;0.925837;1.480861;1.277512;0.966507;0.100000;1.330144;6
4.000000;10.000000;0.508898;0.498388;0.566880;1.000000;0.269563;0.218127;0.270470;0.261811;0.154622;0.336134;1.156303;1.626891;0.245378;0.450420;0.774790;0.805042;6
3.000000;8.000000;0.556617;1.000000;0.530010;1.000000;0.285622;0.261973;0.225079;0.220593;2.617021;0.695035;0.304965;0.177305;1.617021;0.553191;0.283688;0.319149;6
0.000000;9.000000;0.557484;1.000000;0.538873;1.000000;0.270232;0.287075;0.253906;1.000000;1.917614;0.937500;0.100000;0.100000;2.321023;0.375000;0.125000;0.110795;6
6.000000;7.000000;0.521080;1.000000;0.498828;0.513060;0.233016;0.284527;0.245755;0.252513;0.531646;0.594937;0.354430;0.291139;0.797468;0.746835;0.974684;1.265823;6
3.000000;9.000000;0.559894;1.000000;0.522051;1.000000;0.270026;0.279299;0.255241;0.204052;1.065611;0.889140;0.834842;1.033937;1.020362;0.434389;0.968326;0.400452;6
3.000000;10.000000;0.594553;1.000000;0.431002;1.000000;0.219411;0.313453;0.200684;0.271303;0.783875;0.910414;1.087346;1.038074;0.313550;0.315789;0.249720;0.166853;6
2.000000;8.000000;0.561404;1.000000;0.541845;0.453304;0.315186;0.259455;0.228906;0.214543;2.051587;1.535714;0.198413;0.198413;0.710317;1.071429;1.063492;0.234127;6
3.000000;9.000000;0.537520;1.000000;0.398858;1.000000;0.211784;0.300790;0.212006;0.291344;2.021021;1.195195;0.396396;0.177177;0.138138;0.100000;0.100000;2.672673;6
3.000000;6.000000;0.469561;1.000000;0.489364;1.000000;0.238907;0.226953;0.257063;0.280767;0.257143;0.371429;0.857143;2.228571;0.428571;0.457143;2.142857;0.657143;6
3.000000;6.000000;0.524078;1.000000;0.558446;1.000000;0.291191;0.226085;0.278676;0.229482;1.000000;1.028571;0.942857;0.942857;1.371429;0.942857;1.028571;0.285714;6
0.000000;9.000000;0.478512;1.000000;0.488781;1.000000;0.216761;0.268671;0.271637;1.000000;0.485149;0.627063;0.739274;1.590759;1.930693;0.422442;0.504951;0.445545;6
1.000000;8.000000;0.480582;0.514275;0.527960;1.000000;0.212151;0.271851;0.284499;0.252590;0.286385;0.375587;0.920188;2.239437;1.112676;0.896714;0.183099;0.187793;6
3.000000;9.000000;1.000000;1.000000;1.000000;1.000000;0.325689;0.182461;0.303087;0.221782;1.741214;1.124601;0.638978;0.415335;2.255591;0.549521;0.290735;0.191693;6
0.000000;8.000000;0.535528;1.000000;0.489633;1.000000;0.274286;0.289261;0.214077;1.000000;1.031373;0.878431;0.776471;1.266667;0.274510;0.235294;1.043137;2.203922;6
6.000000;11.000000;0.478104;1.000000;0.520573;1.000000;0.244298;0.234559;0.262402;0.258095;0.282713;0.695320;2.100286;0.721108;0.715377;0.811843;1.173830;1.094556;6
7.000000;3.000000;0.524627;0.486521;0.529963;0.471714;0.252806;0.264313;0.298018;1.000000;1.142857;0.714286;0.714286;1.142857;1.285714;0.857143;0.857143;0.571429;6
2.000000;3.000000;0.438133;1.000000;0.483214;0.509609;0.208002;0.242486;0.291203;1.000000;0.833333;0.833333;1.000000;1.000000;0.666667;0.833333;1.000000;1.166667;6
1.000000;6.000000;0.488451;0.505754;0.500891;1.000000;0.241359;0.264356;0.261804;0.271361;0.150000;0.483333;0.600000;2.366667;0.966667;0.550000;1.583333;0.866667;6
2.000000;6.000000;0.497940;0.502900;0.524063;0.470552;0.273042;0.246673;0.275447;1.000000;0.382979;0.936170;0.914894;1.510638;1.510638;0.829787;0.936170;0.659574;6
7.000000;11.000000;0.545193;1.000000;0.479032;0.519054;0.246385;0.284950;0.241604;0.233056;0.718033;0.760656;1.167213;1.095082;0.829508;0.711475;1.081148;1.268033;6
6.000000;11.000000;0.517279;1.000000;0.586922;1.000000;0.270410;0.221849;0.306726;0.201445;0.397329;0.923205;1.233723;1.353923;0.972454;1.274624;0.984975;0.381469;6
2.000000;10.000000;0.488665;0.517186;0.533899;0.462506;0.257184;0.245137;0.286615;0.238320;1.677966;0.100000;0.443099;0.463680;0.658596;0.880145;0.854722;1.581114;6
7.000000;11.000000;0.566674;1.000000;0.585096;0.416640;0.322182;0.210948;0.292821;0.200604;1.385141;0.365500;0.766012;0.413322;1.316823;0.870196;0.930828;0.659266;6
7.000000;8.000000;0.501403;1.000000;0.502728;0.495281;0.260080;0.238976;0.260767;1.000000;0.637427;1.070175;0.748538;0.292398;1.754386;0.807018;0.719298;0.578947;6
6.000000;7.000000;0.503816;1.000000;0.505907;0.496407;0.257898;0.237196;0.246384;0.260825;0.587500;0.750000;0.900000;0.912500;0.962500;0.637500;1.112500;1.200000;6
0.000000;9.000000;0.543452;1.000000;0.521689;1.000000;0.251181;0.278883;0.265658;1.000000;0.756881;1.192661;1.103211;0.889908;0.474771;0.566514;0.403670;0.433486;6
0.000000;8.000000;0.506144;1.000000;0.522428;1.000000;0.237807;0.258484;0.264796;1.000000;0.733906;0.896996;1.055794;1.231760;0.433476;0.476395;1.244635;0.399142;6
7.000000;6.000000;0.542478;1.000000;0.469286;0.536015;0.239843;0.301704;0.247223;0.223592;1.333333;1.450000;0.300000;0.200000;0.116667;0.133333;1.150000;2.383333;6
6.000000;9.000000;0.549928;1.000000;0.513100;0.482157;0.248372;0.275769;0.254346;0.213652;0.184066;1.005494;0.892857;0.906593;1.104396;1.318681;0.519231;0.395604;6
2.000000;6.000000;0.443161;1.000000;0.464169;0.531317;0.200291;0.238052;0.267542;0.301141;0.326923;0.403846;0.365385;2.250000;0.346154;0.673077;0.942308;1.865385;6
1.000000;9.000000;0.465642;0.528115;0.564144;1.000000;0.271641;0.211038;0.284982;0.252306;1.019455;0.848249;0.809339;0.996109;1.381323;1.089494;0.284047;0.342412;6
3.000000;9.000000;0.592129;1.000000;0.526901;1.000000;0.274259;0.276625;0.209745;0.232063;0.587269;1.398357;0.260780;0.100000;0.293635;0.552361;1.390144;1.135524;6
2.000000;10.000000;0.507423;1.000000;0.473951;0.521361;0.235054;0.292876;0.263750;1.000000;1.050081;0.980614;0.675283;0.164782;0.439418;0.457189;1.282714;1.342488;6
2.000000;7.000000;0.449887;1.000000;0.503918;0.489570;0.224280;0.236013;0.289665;1.000000;0.111111;0.133333;0.366667;2.833333;0.933333;0.922222;1.044444;0.855556;6
5.000000;9.000000;0.571547;1.000000;0.595698;1.000000;0.270186;0.308053;0.233928;0.197557;0.968992;1.356589;0.100000;0.273902;0.232558;0.801034;1.449612;1.377261;6
0.000000;8.000000;0.493480;1.000000;0.528993;1.000000;0.229533;0.265592;0.305966;1.000000;0.541436;0.100000;1.038674;2.088398;0.287293;1.309392;0.856354;0.386740;6
3.000000;7.000000;0.571253;1.000000;0.468070;1.000000;0.261830;0.299724;0.195856;0.233124;3.243902;0.195122;0.207317;0.109756;0.975610;1.012195;0.975610;0.963415;6
5.000000;8.000000;0.456035;0.553836;0.552077;1.000000;0.237584;0.244482;0.285951;0.252270;1.263393;0.696429;0.647321;1.191964;0.843750;0.901786;1.017857;0.464286;6
1.000000;7.000000;0.446347;0.546633;0.536705;1.000000;0.237815;0.224150;0.291493;1.000000;0.183673;0.367347;0.387755;0.714286;0.816327;0.806122;0.918367;0.989796;6
1.000000;8.000000;0.578064;0.414457;0.504574;1.000000;0.286246;0.301130;0.227131;1.000000;2.638889;0.423611;0.458333;0.100000;0.777778;0.909722;0.854167;1.118056;6
3.000000;10.000000;0.504108;1.000000;0.623023;1.000000;0.358099;0.158808;0.229459;0.295186;0.599143;1.065380;0.931404;0.555198;1.148982;0.759914;0.916399;0.494105;6
1.000000;7.000000;0.452498;0.543142;0.498609;1.000000;0.245574;0.230742;0.258422;1.000000;0.118110;0.141732;0.267717;0.779528;0.653543;0.795276;1.125984;1.244094;6
3.000000;11.000000;0.474305;1.000000;0.448452;1.000000;0.228551;0.250790;0.217575;0.297464;0.442152;0.400897;0.749776;2.249327;0.904036;0.128251;0.100000;2.356951;6
2.000000;9.000000;0.520127;1.000000;0.514387;0.481011;0.267859;0.267577;0.258062;1.000000;1.402685;1.046980;0.459732;0.251678;0.587248;0.644295;0.751678;1.651007;6
3.000000;9.000000;0.541299;1.000000;0.508937;1.000000;0.251736;0.270501;0.236178;0.233742;0.238532;0.137615;0.214067;0.394495;1.027523;1.009174;0.975535;0.978593;6
2.000000;7.000000;0.550525;1.000000;0.505165;0.491049;0.272057;0.268636;0.230300;1.000000;0.277108;0.337349;0.265060;0.192771;0.819277;0.843373;1.397590;0.819277;6
0.000000;9.000000;0.514979;1.000000;0.532142;1.000000;0.267977;0.246325;0.272138;1.000000;0.397849;0.702509;0.559140;0.362007;0.415771;0.849462;0.835125;0.544803;6
1.000000;7.000000;0.520717;0.476183;0.496125;1.000000;0.264134;0.287555;0.246844;1.000000;0.425743;0.277228;0.445545;0.633663;1.524752;0.831683;0.683168;0.683168;6
0.000000;6.000000;0.517844;1.000000;0.529830;1.000000;0.274499;0.244569;0.250630;1.000000;0.826087;1.456522;0.826087;0.826087;0.782609;0.565217;1.130435;0.304348;6
7.000000;8.000000;0.512655;1.000000;0.500885;0.498613;0.252300;0.248502;0.263198;0.234255;0.953704;1.152778;0.884259;0.606481;0.435185;0.523148;0.537037;0.912037;6
0.000000;6.000000;0.503691;1.000000;0.506001;1.000000;0.230838;0.261647;0.275583;1.000000;1.000000;0.981818;0.672727;0.763636;0.618182;0.963636;0.872727;1.145455;6
1.000000;5.000000;0.499343;0.495666;0.510197;1.000000;0.255987;0.247468;0.229778;0.273481;0.894737;0.684211;0.736842;0.894737;0.631579;1.105263;0.947368;0.947368;6
3.000000;6.000000;0.503980;1.000000;0.497786;1.000000;0.244403;0.254011;0.248903;0.246651;0.967742;1.048387;0.903226;0.870968;0.225806;0.258065;0.338710;0.516129;6
0.000000;5.000000;0.509150;1.000000;0.475392;1.000000;0.253861;0.280674;0.230401;1.000000;0.777778;1.148148;1.074074;0.962963;1.037037;0.925926;0.703704;0.740741;6
6.000000;6.000000;0.494269;1.000000;0.534736;1.000000;0.244768;0.236273;0.282458;0.235136;1.305556;0.805556;0.750000;1.083333;0.916667;0.833333;0.666667;0.527778;6
1.000000;7.000000;0.499149;0.495984;0.508444;1.000000;0.260499;0.258261;0.253812;0.246196;0.916667;1.041667;0.500000;0.583333;0.364583;0.843750;0.656250;1.437500;6
1.000000;9.000000;0.488505;0.508305;0.471640;1.000000;0.242517;0.275526;0.237401;0.266788;0.336207;0.864943;1.071839;0.747126;0.672414;0.686782;0.994253;1.571839;6
7.000000;7.000000;0.498906;1.000000;0.524655;0.474588;0.270025;0.227902;0.267530;1.000000;0.628205;1.128205;0.615385;1.243590;0.628205;0.717949;0.961538;1.012820;6
0.000000;8.000000;0.520875;1.000000;0.532417;1.000000;0.262745;0.255157;0.243029;1.000000;1.277487;0.727749;1.026178;0.612565;0.497382;1.486911;1.052356;0.528796;6
5.000000;6.000000;0.480933;1.000000;0.558291;1.000000;0.284622;0.206355;0.260734;0.266578;0.440000;1.600000;0.760000;0.720000;0.500000;1.540000;1.000000;0.340000;6
1.000000;7.000000;0.531357;0.465211;0.549228;1.000000;0.325291;0.216739;0.250613;0.239069;1.259615;0.759615;0.750000;0.721154;0.115385;0.528846;1.144231;0.740385;6
1.000000;7.000000;0.515067;0.480708;0.530930;1.000000;0.250162;0.263188;0.263780;0.231557;0.815789;0.921053;0.618421;0.973684;1.460526;0.934211;0.697368;0.789474;6
2.000000;7.000000;0.513996;0.489775;0.525614;0.469808;0.285126;0.232217;0.253380;1.000000;0.722222;0.811111;0.766667;1.255556;1.211111;1.033333;0.522222;0.733333;6
0.000000;8.000000;0.524284;1.000000;0.483106;1.000000;0.240805;0.297458;0.240405;1.000000;0.642857;0.774725;1.016484;1.329670;0.686813;0.269231;0.302198;0.170330;6
3.000000;9.000000;0.511024;1.000000;0.506612;1.000000;0.242038;0.233613;0.257275;0.260443;0.546948;0.906103;0.828638;0.997653;0.460094;0.769953;0.488263;0.525822;6
0.000000;8.000000;0.495197;1.000000;0.491793;1.000000;0.230338;0.271420;0.251241;1.000000;1.452555;0.941606;0.868613;0.700730;0.824818;0.656934;0.364964;0.423358;6
6.000000;10.000000;0.501118;1.000000;0.442882;0.571214;0.218606;0.294690;0.218002;0.289261;0.833333;0.835185;1.003704;1.220370;0.105556;0.348148;0.174074;0.366667;6
0.000000;8.000000;0.487153;1.000000;0.535370;1.000000;0.260150;0.229981;0.279625;1.000000;0.915888;0.551402;1.242991;1.271028;1.724299;1.420561;0.257009;0.149533;6
0.000000;8.000000;0.506473;1.000000;0.516782;1.000000;0.281015;0.241801;0.226632;1.000000;0.659919;0.813765;0.850202;1.404858;0.145749;0.194332;0.874494;0.100000;6
4.000000;8.000000;0.495869;0.500721;0.476059;1.000000;0.226319;0.265100;0.240806;0.278309;0.420091;0.388128;0.566210;0.835616;1.000000;0.611872;0.598173;1.424658;6
0.000000;10.000000;0.506461;1.000000;0.524730;1.000000;0.246857;0.279630;0.274436;1.000000;1.299769;0.951389;0.440972;0.486111;0.324074;1.015046;0.858796;0.859954;6
5.000000;6.000000;0.463842;0.534696;0.502761;1.000000;0.221847;0.264835;0.259298;1.000000;1.386364;0.727273;0.590909;0.977273;1.681818;0.818182;0.590909;0.659091;6
3.000000;10.000000;0.535877;1.000000;0.478934;1.000000;0.240968;0.273060;0.222594;0.257808;1.266667;0.938889;0.690741;0.579630;0.198148;0.107407;0.577778;0.729630;6
4.000000;10.000000;0.504620;1.000000;0.589809;1.000000;0.243454;0.218112;0.293538;0.248328;0.368239;1.245109;0.991945;1.184120;1.515535;0.497123;0.100000;0.100000;6
0.000000;8.000000;0.465757;1.000000;0.499750;1.000000;0.222108;0.246829;0.270164;1.000000;1.374194;1.200000;0.690323;0.541936;0.264516;0.612903;0.219355;0.367742;6
0.000000;8.000000;0.494551;1.000000;0.521446;1.000000;0.268063;0.221666;0.269964;1.000000;0.100000;0.234127;0.984127;1.305556;2.059524;1.000000;0.539683;0.265873;6
3.000000;8.000000;0.493287;1.000000;0.519517;1.000000;0.232387;0.247620;0.259699;0.253561;0.169231;0.394872;0.430769;2.246154;0.487179;0.707692;0.779487;1.471795;6
0.000000;8.000000;0.531281;1.000000;0.499286;1.000000;0.275285;0.250732;0.223758;1.000000;0.478022;0.362637;0.659341;0.252747;0.280220;1.115385;1.439560;0.906593;6
5.000000;10.000000;0.433293;0.579071;0.478774;1.000000;0.199233;0.253197;0.287288;0.278700;0.166227;0.348285;1.172823;0.344327;0.422164;1.002639;1.385224;1.063325;6
6.000000;10.000000;0.525576;1.000000;0.538696;0.471450;0.277164;0.254633;0.242297;0.234861;0.100000;0.235772;0.696477;0.155827;0.727642;0.907859;0.836043;1.017615;6
1.000000;10.000000;0.490307;0.505658;0.512493;1.000000;0.250727;0.237732;0.234638;0.272530;0.571901;0.484298;0.738843;0.750413;1.095868;0.722314;0.631405;0.352066;6
4.000000;7.000000;0.526425;0.468175;0.526888;1.000000;0.302993;0.221360;0.218330;0.267809;0.228571;2.209524;0.838095;0.523810;1.180952;0.276190;0.100000;0.100000;6
0.000000;7.000000;0.550136;1.000000;0.463194;1.000000;0.227023;0.321152;0.241170;1.000000;1.905512;0.637795;0.582677;0.448819;0.102362;0.188976;0.157480;1.212598;6
5.000000;8.000000;0.391542;0.633442;0.613806;1.000000;0.218713;0.205263;0.357957;1.000000;0.465608;0.671958;0.629630;2.105820;1.121693;0.227513;0.100000;0.291005;6
2.000000;8.000000;0.472406;1.000000;0.531367;0.463298;0.242145;0.224387;0.321704;0.227660;0.100000;0.238636;1.329545;1.636364;1.090909;1.732955;0.221591;0.100000;6
3.000000;12.000000;0.686987;1.000000;0.569439;1.000000;0.353924;0.253414;0.203063;0.204814;0.398296;1.436797;0.332879;0.100000;1.718228;0.799319;0.572061;0.589779;6
3.000000;9.000000;0.408067;1.000000;0.541353;1.000000;0.193870;0.184563;0.322861;0.297419;0.107345;0.347458;0.590395;1.460452;1.844633;0.468927;0.935028;0.717514;6
3.000000;6.000000;0.483711;1.000000;0.555914;1.000000;0.264571;0.221862;0.274595;0.227377;0.826087;1.108696;0.847826;1.173913;0.173913;0.152174;0.217391;0.100000;6
1.000000;5.000000;0.507886;0.486008;0.552625;1.000000;0.272395;0.269097;0.287292;1.000000;1.526316;0.894737;0.842105;0.631579;0.315789;0.263158;0.368421;0.368421;6
4.000000;9.000000;0.475139;0.529642;0.592732;0.410292;0.275542;0.186044;0.309261;0.233106;0.225146;1.119883;0.956140;0.307018;1.295322;0.880117;0.558480;0.470760;6
3.000000;7.000000;0.515352;1.000000;0.457514;1.000000;0.241692;0.263994;0.211258;0.281260;0.100000;0.105882;0.152941;0.435294;1.105882;0.788235;0.764706;1.235294;6
5.000000;9.000000;0.470883;1.000000;0.514640;1.000000;0.243195;0.225159;0.254651;0.275749;0.527094;0.889163;1.416256;1.049261;0.125616;0.248768;0.682266;0.273399;6
4.000000;9.000000;0.516063;1.000000;0.503986;1.000000;0.247986;0.254400;0.244144;0.251245;0.376119;1.322388;1.200000;0.764179;0.441791;0.985075;1.029851;0.471642;6
3.000000;9.000000;0.499195;1.000000;0.493949;1.000000;0.247836;0.252441;0.237921;0.255641;0.526652;0.530917;0.968017;0.872068;1.537313;0.724947;0.556503;0.577825;6
1.000000;11.000000;0.498996;0.498215;0.536319;1.000000;0.261833;0.256951;0.289991;0.223878;0.641070;0.967213;0.696290;0.467645;0.176014;0.933563;1.096635;0.568594;6
2.000000;11.000000;0.509359;0.501369;0.537195;0.458656;0.270188;0.235733;0.287850;1.000000;1.170242;1.282353;0.931488;0.217993;1.174394;0.500346;0.100000;0.100000;6
3.000000;6.000000;0.510399;1.000000;0.500546;1.000000;0.261779;0.241221;0.219746;0.276265;1.404255;0.723404;0.468085;0.468085;0.425532;0.595745;1.234043;1.255319;6
3.000000;4.000000;0.519315;1.000000;0.527397;1.000000;0.267239;0.238360;0.278319;0.232123;0.937500;1.062500;1.062500;0.875000;1.000000;0.750000;0.500000;0.625000;6
5.000000;5.000000;0.507286;1.000000;0.455368;1.000000;0.220890;0.298967;0.232477;0.256998;1.172414;0.965517;0.965517;0.862069;0.482759;0.482759;1.413793;1.551724;6
1.000000;8.000000;0.509263;0.485653;0.392502;1.000000;0.207145;0.317302;0.184020;0.311174;1.025210;0.836134;0.827731;1.260504;0.100000;0.323529;0.147059;0.815126;6
2.000000;8.000000;0.554566;1.000000;0.532208;0.463937;0.294954;0.253952;0.254154;1.000000;1.865672;1.044776;0.664179;0.402985;1.380597;0.231343;0.141791;0.171642;6
5.000000;9.000000;0.487160;1.000000;0.505683;1.000000;0.244692;0.255865;0.235078;0.277660;1.186139;1.128713;0.772277;0.235644;0.776238;0.544554;0.300990;0.516832;6
1.000000;8.000000;0.521035;0.475147;0.525095;1.000000;0.276665;0.241482;0.242298;0.246241;0.436620;0.488263;0.525822;0.746479;0.657277;0.821596;0.877934;0.431925;6
2.000000;4.000000;0.505854;1.000000;0.510399;0.486036;0.251585;0.232458;0.262768;0.254581;1.214286;0.714286;0.785714;1.000000;0.857143;0.785714;0.642857;0.928571;6
2.000000;6.000000;0.511461;1.000000;0.512734;0.483780;0.262208;0.233758;0.254639;0.254202;1.000000;0.977778;1.200000;0.733333;0.755556;1.222222;0.733333;0.400000;6
3.000000;7.000000;0.499233;1.000000;0.543878;1.000000;0.266401;0.220470;0.276544;0.229859;0.160920;0.275862;0.183908;0.977012;1.137931;0.781609;0.839080;0.931035;6
3.000000;10.000000;0.469397;1.000000;0.520377;1.000000;0.233274;0.221011;0.268579;0.271297;0.100000;0.100000;0.100000;1.223214;1.030357;1.326786;1.008929;0.569643;6
1.000000;9.000000;0.479666;0.516985;0.545584;1.000000;0.263399;0.236738;0.282678;1.000000;0.190476;0.609524;1.206349;1.323810;0.850794;1.031746;0.625397;0.907937;6
1.000000;9.000000;0.486028;0.509702;0.483536;1.000000;0.242019;0.254724;0.246607;1.000000;0.116541;0.458647;1.406015;0.206767;0.958647;0.951128;1.101504;0.958647;6
4.000000;9.000000;0.423659;0.583446;0.620022;1.000000;0.245231;0.165781;0.369339;0.225892;0.727273;1.308612;1.210526;0.437799;0.739234;0.337321;0.610048;0.339713;6
3.000000;8.000000;0.470844;1.000000;0.513938;1.000000;0.225333;0.236189;0.280107;0.263384;0.408805;0.144654;0.125786;1.691824;1.383648;0.905660;0.685535;0.805031;6
3.000000;9.000000;0.557900;1.000000;0.595416;1.000000;0.299488;0.251772;0.291526;0.182348;1.069767;1.634552;0.551495;0.375415;0.421927;0.514950;0.983389;0.491694;6
6.000000;9.000000;0.565902;1.000000;0.529012;0.484821;0.259452;0.291044;0.251841;1.000000;0.786744;0.942363;1.066282;1.092219;0.619597;0.835735;0.832853;1.299712;6
3.000000;8.000000;0.525234;1.000000;0.519880;1.000000;0.293888;0.198372;0.212980;0.289691;0.348000;0.528000;0.860000;1.976000;1.232000;0.584000;0.460000;0.544000;6
2.000000;9.000000;0.491656;1.000000;0.562717;0.433285;0.275267;0.226445;0.309357;0.228074;0.964497;1.210059;0.644970;0.698225;0.316568;0.724852;0.357988;0.183432;6
5.000000;9.000000;0.507060;0.497058;0.476776;1.000000;0.222828;0.317954;0.239319;1.000000;1.249258;0.783383;0.605341;0.385757;0.145401;0.198813;0.875371;0.765579;6
3.000000;8.000000;0.463402;1.000000;0.603237;1.000000;0.269374;0.202489;0.311126;0.237622;0.780488;1.058537;0.965854;0.756098;0.956098;0.956098;0.595122;0.560976;6
0.000000;7.000000;0.508755;1.000000;0.515691;1.000000;0.248826;0.261145;0.255753;1.000000;1.294118;1.161765;0.617647;0.691176;0.352941;0.382353;0.720588;1.058824;6
3.000000;8.000000;0.528678;1.000000;0.490743;1.000000;0.259630;0.255297;0.244030;0.235186;0.216049;0.629630;0.993827;1.265432;0.802469;0.543210;0.611111;0.100000;6
7.000000;7.000000;0.538455;1.000000;0.498012;1.000000;0.274238;0.262031;0.239608;0.231364;0.935065;1.350649;0.909091;0.493506;0.415584;0.363636;0.870130;0.844156;6
6.000000;8.000000;0.506892;1.000000;0.485496;0.525807;0.215652;0.264667;0.256861;0.281204;0.922727;1.009091;1.045455;0.995455;0.213636;0.336364;0.654545;0.686364;6
1.000000;7.000000;0.482452;0.513390;0.568068;1.000000;0.233097;0.252734;0.290340;0.225449;0.402597;0.441558;0.493506;2.194805;2.220779;0.857143;0.571429;0.298701;6
2.000000;7.000000;0.568954;1.000000;0.472299;0.524399;0.272339;0.282430;0.205063;1.000000;1.281250;0.890625;0.656250;0.687500;0.453125;0.445312;0.679688;1.140625;6
0.000000;7.000000;0.524166;1.000000;0.531551;1.000000;0.272146;0.234807;0.274996;1.000000;0.985294;1.044118;0.970588;1.000000;1.294118;0.750000;0.661765;0.397059;6
3.000000;9.000000;0.489175;1.000000;0.487552;1.000000;0.233003;0.254114;0.244363;0.266826;1.615217;1.202174;0.704348;0.171739;0.100000;0.100000;0.176087;1.363043;6
7.000000;7.000000;0.536700;1.000000;0.557540;0.444213;0.294583;0.236159;0.274527;1.000000;1.129870;1.103896;0.922078;0.792208;0.896104;0.454545;0.194805;0.350649;6
7.000000;7.000000;0.498637;1.000000;0.484208;1.000000;0.231267;0.244001;0.266541;0.276342;0.186992;0.138211;0.471545;1.666667;0.219512;0.528455;2.089431;0.699187;6
2.000000;7.000000;0.546135;1.000000;0.569109;0.425580;0.318116;0.229185;0.257814;1.000000;0.483607;0.909836;0.516393;1.163934;0.860656;0.729508;0.204918;0.229508;6
7.000000;8.000000;0.460232;0.545180;0.488974;1.000000;0.267933;0.206898;0.252105;0.297974;0.128788;0.100000;0.128788;0.977273;0.250000;0.356061;0.719697;2.643939;6
3.000000;10.000000;0.474499;1.000000;0.641692;1.000000;0.261800;0.180443;0.314250;0.247243;0.961832;1.171756;0.681298;0.349237;0.293893;0.561069;0.500000;0.503817;6
4.000000;7.000000;0.511020;1.000000;0.479516;1.000000;0.235264;0.249623;0.252820;0.270664;0.879518;0.289157;0.240964;2.433735;1.421687;0.168675;0.228916;1.554217;6
2.000000;6.000000;0.542141;1.000000;0.534695;0.462335;0.279223;0.241784;0.272529;0.225533;0.905660;0.943396;1.037736;1.132075;1.433962;0.735849;0.886792;0.584906;6
2.000000;10.000000;0.502422;0.510561;0.437109;0.560345;0.224027;0.289412;0.215790;0.289024;0.578292;1.039146;1.286477;1.055160;0.100000;0.167260;0.471530;1.379004;6
0.000000;6.000000;0.526403;1.000000;0.523218;1.000000;0.278174;0.258665;0.252528;1.000000;1.238095;0.825397;0.714286;1.015873;0.888889;0.285714;0.904762;0.619048;6
3.000000;10.000000;0.543861;1.000000;0.463831;1.000000;0.218119;0.292078;0.242235;0.249665;0.942272;0.865922;1.018622;1.139665;0.100000;0.171322;0.774674;0.392924;6
2.000000;8.000000;0.519884;1.000000;0.559354;0.437548;0.290936;0.210636;0.265475;0.241427;1.341122;1.116822;0.827103;0.121495;2.640187;0.434579;0.177570;0.107477;6
1.000000;8.000000;0.543645;0.452545;0.576107;1.000000;0.327161;0.265399;0.259929;1.000000;1.549383;0.493827;0.376543;0.833333;1.228395;1.135803;0.580247;0.432099;6
7.000000;6.000000;0.561391;1.000000;0.538527;0.474144;0.292404;0.248289;0.265029;0.204883;1.543478;1.565217;0.282609;0.152174;0.456522;0.260870;0.282609;2.065217;6
3.000000;9.000000;0.460180;1.000000;0.450903;1.000000;0.223210;0.256899;0.234775;0.304522;0.439276;0.744186;1.116279;1.423773;0.214470;0.545220;1.217054;1.932817;6
1.000000;9.000000;0.482272;0.514309;0.446983;1.000000;0.207648;0.269012;0.241329;0.286253;0.905844;1.532467;0.444805;0.555195;1.081169;0.525974;1.126623;0.707792;6
3.000000;9.000000;0.431173;1.000000;0.471506;1.000000;0.201283;0.217027;0.238598;0.367133;0.818182;0.643182;0.406818;0.634091;0.602273;0.538636;1.136364;1.170455;6
5.000000;9.000000;0.521041;0.482431;0.485863;1.000000;0.250902;0.285740;0.215118;0.261285;1.946309;0.406040;0.473154;0.436242;0.976510;1.483222;0.832215;0.640940;6
3.000000;12.000000;0.589012;1.000000;0.515213;1.000000;0.293380;0.275897;0.232614;0.223684;0.561206;1.097210;1.095410;1.093609;0.570207;0.923492;0.543204;0.253825;6
3.000000;10.000000;0.568069;1.000000;0.467230;1.000000;0.223441;0.316206;0.237203;0.218849;1.778249;1.117232;0.611582;0.283898;0.158192;0.100000;1.648305;1.505650;6
3.000000;9.000000;0.503749;1.000000;0.522797;1.000000;0.253266;0.245821;0.274757;0.241898;0.793333;0.771111;0.997778;1.324444;1.935556;0.391111;0.417778;0.566667;6
2.000000;7.000000;0.532197;0.475509;0.501425;0.494675;0.265982;0.274299;0.253864;1.000000;1.336634;0.891089;0.425743;0.336634;0.396040;0.455446;0.702970;1.455446;6
