(nosplit) ;(nosplit) ;(split1) ;(split1) ;(split2) ;(split2) ;(split3) ;(split3) ;(split4) ;(split4) ;(dc_q * dc_q) / 256.0f ;has_above ;mi_size_wide_log2(above) ;mi_size_high_log2(above) ;has_left ;mi_size_wide_log2(left) ;mi_size_high_log2(left) ;frame_num ;mi_row ;mi_col ;bsize ;particionado 
-0.183220;-0.529839;-0.144002;-0.452553;-0.535586;-0.403069;-0.650160;-0.495524;0.304905;-0.535322;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-2.005613;0.738045;1;26;96;3;
-0.137596;-0.295378;0.136140;-1.034730;0.275180;-0.155593;0.128128;-0.296026;-0.057236;-0.557512;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;26;98;3;
0.188159;0.238562;-0.120387;-0.101712;0.462007;0.393650;0.007592;0.049765;0.632757;0.714421;-1.731566;0.132947;-1.053427;-1.095221;0.137320;-2.290773;0.130838;1;24;100;6;
-0.155920;-0.129468;-0.443029;-0.346121;-0.281718;-0.186332;0.047998;0.216186;-0.199402;-0.047482;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-2.005613;0.738045;1;24;100;3;
0.484239;0.415252;0.447380;0.565156;0.865726;0.929875;0.203992;0.175726;0.834883;0.385611;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;24;102;3;
-0.005618;0.045199;0.138910;0.309343;0.061084;0.219380;0.284654;-0.571527;0.306976;0.444597;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-2.005613;0.738045;1;26;100;3;
0.682489;0.775410;0.235869;0.403600;1.439492;1.149582;0.633526;0.031340;0.963524;0.522751;-1.696694;0.082757;-0.654236;-2.001890;0.090571;-2.005613;-0.630633;1;26;102;3;
-0.186565;-0.139864;-0.246022;-0.256568;-0.308152;-0.613331;0.638391;0.723537;-0.526352;-0.450753;-1.731566;0.132947;-2.242367;0.104506;0.137320;-1.101415;-1.072084;1;28;96;6;
-0.292907;-0.298162;0.101881;-0.442951;-0.643968;-0.479194;-0.231742;-0.206302;-0.371960;-0.416630;-1.696694;0.082757;-1.971053;0.630783;0.090571;-0.659350;-0.630633;1;28;96;3;
-0.353895;-0.679597;0.351670;-0.605442;-0.634167;-0.858706;0.102555;-0.699225;-0.612506;-0.524517;-1.696694;0.082757;-1.971053;0.630783;0.090571;-0.659350;-1.999311;1;28;98;3;
0.679193;0.776012;-0.166319;-0.047942;-0.040680;0.002311;1.370558;1.514435;0.658224;0.530639;-1.696694;0.082757;-0.654236;-2.001890;0.090571;-0.659350;-1.999311;1;30;96;3;
-0.573394;-0.486045;-0.408350;-0.234563;0.195269;0.146622;-0.126604;0.044376;-0.120079;-0.052472;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;30;98;3;
-0.028502;-0.007207;-0.273265;-0.259993;-0.184565;-0.120359;-0.207452;-0.182020;-0.134219;-0.071483;-1.731566;0.132947;-1.053427;0.104506;0.137320;-1.101415;-1.072084;1;28;100;6;
-0.322612;-0.301893;-0.928291;-0.791926;-0.239455;-0.304021;-1.049719;-0.897794;-0.871582;-1.022970;-1.696694;0.082757;-0.654236;0.630783;0.090571;-0.659350;-0.630633;1;28;100;3;
-0.219400;-0.143609;0.268052;0.448108;0.054801;0.235510;-0.377146;-0.267019;0.120007;0.040423;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;28;102;3;
-0.239074;-0.206209;-0.118251;-0.004207;0.248151;0.316003;-0.231742;-0.465588;-0.208881;-0.231193;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;30;100;3;
-0.148522;-0.075434;-0.109902;-0.569354;-0.158296;-0.076866;-0.389887;-0.246116;-0.213676;-0.356601;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;30;102;3;
0.477421;0.496372;0.408525;0.438323;-0.429718;-0.406888;0.484767;0.514165;0.917369;0.922472;-1.821806;0.339974;-2.463855;-0.760692;-3.545101;1.040311;1.062372;1;32;0;12;
0.239856;0.270813;0.353136;0.404341;0.127700;0.180273;0.298394;0.338489;0.034830;0.068049;-1.771883;0.207888;-2.334861;-0.357339;-5.009924;0.692370;0.739610;1;32;0;9;
0.183293;0.234646;0.105146;0.070885;0.244471;0.324360;-0.146509;-0.310521;0.502889;0.553088;-1.731566;0.132947;-2.242367;0.104506;-7.282178;0.087942;0.130838;1;32;0;6;
0.089994;0.058553;-0.569349;-0.901505;-0.195154;-0.368258;0.738355;-0.058227;0.117201;0.225582;-1.696694;0.082757;-1.971053;0.630783;-11.041567;-0.659350;-0.630633;1;32;0;3;
0.247503;0.339916;0.534524;0.601491;-0.123532;-0.245838;0.786217;0.757436;-0.064750;-0.008944;-1.696694;0.082757;-1.971053;0.630783;0.090571;-2.005613;-0.630633;1;32;2;3;
-0.172913;-0.345589;0.481525;-0.371064;-0.357295;-0.186332;-0.389887;-0.259973;0.163261;-0.279807;-1.696694;0.082757;-1.971053;-0.685553;-11.041567;-0.659350;-0.630633;1;34;0;3;
0.541778;0.600746;0.726105;0.563282;0.061084;-0.061227;0.598135;-0.105608;-0.670309;-0.682177;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-2.005613;-0.630633;1;34;2;3;
-0.038837;0.013945;-0.062701;-0.089036;-0.102259;-0.040347;-0.126870;-0.165403;-0.925571;-1.033934;-1.731566;0.132947;-1.053427;-1.095221;0.137320;-2.290773;0.130838;1;32;4;6;
-0.093020;-0.115659;0.281344;0.445844;0.100423;-0.066396;0.119720;-0.274145;-0.017473;0.165089;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-2.005613;0.738045;1;32;4;3;
-0.129829;-0.056615;-0.303250;-0.145936;0.264062;0.281516;-0.518189;-0.685212;-0.269037;-0.088571;-1.696694;0.082757;-1.971053;-0.685553;0.090571;-2.005613;-0.630633;1;32;6;3;
-0.151593;-0.188186;-0.223444;-0.058096;0.015688;-0.421239;0.054303;-0.743258;-0.107797;-0.655162;-1.696694;0.082757;-1.971053;-0.685553;0.090571;-2.005613;0.738045;1;34;4;3;
-1.005943;-1.117415;-0.928291;-0.759322;-0.960185;-0.858706;-0.844489;-1.077176;-0.301471;-0.655162;-1.696694;0.082757;-1.971053;-0.685553;0.090571;-0.659350;-0.630633;1;34;6;3;
0.131498;0.170301;-0.370656;-0.338439;0.405540;0.451195;-0.188058;-0.177636;0.580871;0.615903;-1.731566;0.132947;-2.242367;0.104506;-7.282178;0.087942;0.130838;1;36;0;6;
-0.428803;-0.387350;-0.624339;-0.452553;-0.800744;-1.005979;-0.792966;-0.658098;-0.290469;-0.893976;-1.696694;0.082757;-1.971053;0.630783;-11.041567;-0.659350;-0.630633;1;36;0;3;
0.422788;0.477818;0.588643;0.246911;-0.624520;-0.449537;0.060545;0.241771;0.535757;0.616528;-1.696694;0.082757;-1.971053;0.630783;0.090571;-0.659350;-1.999311;1;36;2;3;
-0.218020;-0.201454;-1.089290;-0.921813;-0.569626;-0.459265;-1.221271;-1.330000;-0.365768;-0.493188;-1.696694;0.082757;-0.654236;-2.001890;-11.041567;-0.659350;-0.630633;1;38;0;3;
0.626270;0.668751;-0.062061;0.041020;1.197506;1.369838;-0.139345;-0.193576;1.085862;0.941339;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;38;2;3;
-0.123955;-0.091676;0.125733;-0.068748;-0.324351;-0.265940;0.004929;0.075032;-0.003214;0.064340;-1.731566;0.132947;-2.242367;0.104506;0.137320;-2.290773;0.130838;1;36;4;6;
0.112441;-0.093558;-0.254132;-0.195017;0.349773;0.437417;-0.011847;0.168720;-0.035230;-0.027914;-1.696694;0.082757;-1.971053;0.630783;0.090571;-2.005613;0.738045;1;36;4;3;
-0.371524;-0.301893;0.235869;-0.117124;-0.751713;-0.577802;-0.118253;0.035716;-0.365768;-1.072696;-1.696694;0.082757;-1.971053;0.630783;0.090571;-0.659350;-0.630633;1;36;6;3;
-0.008508;0.072604;-0.101665;0.053968;-0.333032;-0.640252;0.047998;-0.219293;-0.690848;-0.655162;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-2.005613;0.738045;1;38;4;3;
-0.006580;0.071612;-0.717337;-0.826342;-1.176311;-1.005979;0.084899;-0.790638;-0.049813;0.031734;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;38;6;3;
-0.620947;-0.595548;-0.620831;-0.727296;-1.021632;-1.390607;0.046161;0.097678;-0.621368;-0.868576;-1.771883;0.207888;-1.323560;-1.386024;0.199603;-2.377843;-0.311453;1;32;8;9;
-0.797188;-0.902907;-0.494092;-0.760253;-0.285493;-0.590932;-0.858637;-0.801694;-0.892628;-1.095930;-1.731566;0.132947;-1.053427;-1.095221;0.137320;-2.290773;0.130838;1;32;8;6;
-0.563394;-0.846857;-0.000098;-0.262403;-0.854044;-0.755512;-0.756961;-1.292198;0.076499;-0.820804;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-2.005613;0.738045;1;32;8;3;
-0.329236;-0.655243;-0.882815;-1.667473;-1.401567;-1.434157;-0.805450;-1.077176;0.236987;0.306533;-1.696694;0.082757;-0.654236;0.630783;0.090571;-0.659350;-0.630633;1;32;10;3;
-0.946018;-0.878344;-1.556973;-1.393831;-0.495535;-0.319465;-1.049719;-1.003733;-0.670309;-0.592357;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-2.005613;0.738045;1;34;8;3;
-0.970250;-1.184535;-1.308161;-1.142713;-0.048105;-0.036010;-0.602968;-0.437024;-1.422271;-1.251417;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;34;10;3;
-1.183900;-1.548095;-0.749470;-1.357052;-0.861049;-1.188281;-1.131312;-1.729546;-1.302219;-1.618643;-1.731566;0.132947;-1.053427;0.104506;0.137320;-1.101415;-1.072084;1;32;12;6;
-0.841849;-1.496987;-0.912755;-0.791926;-1.109419;-1.434157;-0.734073;-1.222845;-1.457487;-1.286926;-1.696694;0.082757;-0.654236;0.630783;0.090571;-0.659350;-0.630633;1;32;12;3;
-0.955591;-1.304716;-1.338101;-1.439729;-0.535586;-0.577802;-0.621414;-1.003733;-0.660291;-1.286926;-1.696694;0.082757;-0.654236;0.630783;0.090571;-0.659350;-0.630633;1;32;14;3;
-1.242040;-1.884747;-1.177103;-1.010440;-0.854044;-1.537351;-0.930850;-1.845469;-1.849326;-1.838158;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;34;12;3;
-1.414037;-1.750440;-1.153944;-1.034730;-0.813641;-0.982666;-0.768732;-1.222845;-1.245028;-1.933923;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;34;14;3;
-0.119000;-0.068598;-0.646784;-0.676200;-0.127946;-0.128983;-0.138915;-0.134293;0.554138;0.405560;-1.731566;0.132947;-1.053427;0.104506;0.137320;-1.101415;-1.072084;1;36;8;6;
-0.729883;-0.755293;-1.110093;-1.086371;-0.281718;-0.238936;-0.559126;-0.418683;-0.830945;-0.710420;-1.696694;0.082757;-0.654236;0.630783;0.090571;-0.659350;-0.630633;1;36;8;3;
-0.157784;-0.152985;-0.587137;-0.442951;-1.176311;-1.483602;0.488849;-0.181105;-0.120079;-0.348480;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-2.005613;-0.630633;1;36;10;3;
-0.164670;-0.154441;-1.030803;-0.881842;-0.653928;-0.479194;0.332449;0.482999;-0.390919;-0.535322;-1.696694;0.082757;-1.971053;-0.685553;0.090571;-0.659350;-0.630633;1;38;8;3;
0.597306;0.441027;0.669421;0.708202;0.505668;0.389692;0.452067;0.609672;0.398989;0.094119;-1.696694;0.082757;-0.654236;-2.001890;0.090571;-2.005613;-0.630633;1;38;10;3;
-0.769057;-1.010997;-0.892782;-1.551036;-0.589589;-1.532133;-0.140658;-0.134293;-0.883571;-1.246208;-1.731566;0.132947;0.135512;-1.095221;0.137320;-1.101415;-2.275006;1;36;12;6;
-0.998110;-1.708307;-1.279615;-1.740420;-1.555514;-1.661312;-2.007852;-1.845469;-1.107547;-1.099136;-1.696694;0.082757;0.662581;-0.685553;0.090571;-0.659350;-1.999311;1;36;12;3;
-0.660172;-1.678571;-0.587137;-1.740420;-1.826166;-1.734070;-0.156752;-1.051722;-0.594384;-1.453584;-1.696694;0.082757;0.662581;-0.685553;0.090571;-0.659350;-0.630633;1;36;14;3;
-0.166562;-0.154441;-0.039471;-0.743642;-0.751713;-0.771557;0.716190;0.797250;0.079497;-0.913699;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;38;12;3;
-0.960437;-1.347230;-1.201170;-1.142713;-1.088652;-1.030207;-0.542424;-0.774442;-0.154080;-0.740009;-1.696694;0.082757;-1.971053;-0.685553;0.090571;-0.659350;-0.630633;1;38;14;3;
0.310103;0.339758;0.103501;0.126511;0.231420;0.073265;0.843961;0.800519;0.469304;0.441297;-1.771883;0.207888;-2.334861;-0.357339;-5.009924;0.692370;0.739610;1;40;0;9;
-0.068012;-0.044637;-0.442112;-0.381846;0.158723;0.042194;0.014630;0.071362;0.149207;0.184858;-1.731566;0.132947;-2.242367;0.104506;-7.282178;0.087942;0.130838;1;40;0;6;
-0.506716;-0.434635;-0.605456;-0.759322;-0.882541;-0.709733;-0.585056;-0.409711;-0.631178;-0.755349;-1.696694;0.082757;-1.971053;0.630783;-11.041567;-0.659350;-0.630633;1;40;0;3;
0.154187;0.033128;0.416520;-0.698851;0.507179;0.527038;-0.062763;0.081925;0.225296;0.280704;-1.696694;0.082757;-1.971053;0.630783;0.090571;-2.005613;-0.630633;1;40;2;3;
0.002022;0.068624;-0.381953;-0.354324;-0.098695;0.042759;-0.174664;-0.505830;0.634387;0.189318;-1.696694;0.082757;-1.971053;-0.685553;-11.041567;-0.659350;-0.630633;1;42;0;3;
0.158567;0.202088;0.471962;0.454853;0.019045;-0.161619;0.382369;0.536012;-0.017473;0.128748;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;42;2;3;
0.064498;-0.092460;-0.274778;-0.303818;-0.476165;-0.442418;0.161167;-0.221572;0.564708;0.311292;-1.731566;0.132947;-1.053427;0.104506;0.137320;0.087942;0.130838;1;40;4;6;
-0.324261;-0.349634;-0.717337;-0.557777;-1.251413;-1.388378;-0.734073;-0.632113;-1.128434;-0.955131;-1.696694;0.082757;-0.654236;0.630783;0.090571;0.686913;0.738045;1;40;4;3;
-0.536738;-0.493770;-1.110093;-1.273584;-0.001376;-0.532023;-0.712003;-0.548851;-0.107797;0.061628;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;40;6;3;
0.161107;-0.249109;0.442343;0.295039;-0.800744;-0.695197;-0.701256;-1.051722;-0.488036;-0.463362;-1.696694;0.082757;-0.654236;-0.685553;0.090571;0.686913;0.738045;1;42;4;3;
0.608759;0.338970;-0.775824;-0.881842;0.042039;0.146622;-0.193110;-0.658098;0.787466;0.944368;-1.696694;0.082757;-1.971053;-0.685553;0.090571;-0.659350;-0.630633;1;42;6;3;
0.673310;0.628661;1.154042;0.938071;0.383997;0.417113;1.233822;0.688454;-0.403936;-0.327574;-1.731566;0.132947;0.135512;0.104506;-7.282178;0.087942;0.130838;1;44;0;6;
1.233672;1.003232;1.965789;1.756264;-0.615022;-0.499786;2.132505;0.866536;0.111548;0.078086;-1.696694;0.082757;0.662581;0.630783;-11.041567;-0.659350;-0.630633;1;44;0;3;
0.399344;0.440762;0.033628;-0.338025;-0.643968;-0.521090;0.888556;0.964296;0.163261;0.347329;-1.696694;0.082757;0.662581;0.630783;0.090571;-0.659350;-1.999311;1;44;2;3;
1.325607;0.737959;0.276946;0.347721;0.402097;-0.212074;1.091803;1.127740;-0.473189;-0.301865;-1.696694;0.082757;-0.654236;-2.001890;-11.041567;-0.659350;-0.630633;1;46;0;3;
-0.440758;-0.352687;-0.369168;-0.195017;-0.912428;-0.788031;-0.768732;-1.222845;-0.371960;-0.192353;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;46;2;3;
0.303173;0.274676;0.132187;0.088768;-0.121691;-0.095909;-0.259930;-0.223944;-0.026824;0.028304;-1.731566;0.132947;-2.242367;0.104506;0.137320;-2.290773;0.130838;1;44;4;6;
0.119478;0.078034;-0.139634;-0.728349;-0.239455;-0.577802;0.206449;-0.350281;-0.248325;-0.287073;-1.696694;0.082757;-1.971053;0.630783;0.090571;-2.005613;0.738045;1;44;4;3;
-0.150977;-0.117026;-0.813793;-0.826342;0.190227;0.324332;-0.110015;-0.334292;-0.228288;-0.093904;-1.696694;0.082757;-1.971053;0.630783;0.090571;-0.659350;-0.630633;1;44;6;3;
-0.296047;-0.251682;-0.369168;-0.379606;0.210150;0.096871;-0.722939;-1.292198;0.259725;-0.179928;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-2.005613;0.738045;1;46;4;3;
-0.032161;0.032597;-0.751756;-0.844295;-0.004847;-0.232111;-0.370872;-0.199907;0.102971;0.082133;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;46;6;3;
0.734404;0.738642;0.765083;0.742518;0.007030;0.011565;0.370929;0.424905;0.416913;0.447689;-1.771883;0.207888;-2.334861;-1.386024;0.199603;-2.377843;-0.311453;1;40;8;9;
0.597996;0.574592;0.874550;0.638430;0.627311;0.692520;0.762937;0.844949;0.687896;0.667538;-1.731566;0.132947;-2.242367;-1.095221;0.137320;-2.290773;0.130838;1;40;8;6;
0.928924;0.676815;0.452376;0.312164;1.118288;0.680957;1.127057;0.638521;1.205930;1.144854;-1.696694;0.082757;-1.971053;-0.685553;0.090571;-2.005613;0.738045;1;40;8;3;
0.664133;0.740201;1.358912;1.277174;0.612290;-0.376779;1.221677;1.378037;0.684543;0.179050;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;40;10;3;
0.814403;0.907703;1.142899;1.190141;0.585002;0.561795;0.784295;0.919447;0.627052;0.803724;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-2.005613;0.738045;1;42;8;3;
0.742231;0.724653;1.382309;1.547164;-0.596458;-0.439959;1.242198;1.172272;0.285946;0.455750;-1.696694;0.082757;-1.971053;-0.685553;0.090571;-2.005613;-1.999311;1;42;10;3;
-0.159058;-0.153813;0.623445;0.387004;-0.209914;-0.144585;-0.311619;-0.259133;-0.686178;-0.605465;-1.731566;0.132947;-1.053427;-1.095221;0.137320;-2.290773;-1.072084;1;40;12;6;
0.655128;0.402921;0.199404;-0.169991;0.505668;0.189241;0.484174;0.085961;-0.451569;-0.483086;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-2.005613;-0.630633;1;40;12;3;
-0.246987;-0.169949;0.557307;-0.089594;-0.912428;-0.739872;-0.422938;-0.246116;0.406070;0.566802;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-2.005613;-1.999311;1;40;14;3;
-0.352161;-0.289850;-0.826990;-0.657083;0.402097;-0.327334;-0.979023;-0.824352;-0.347557;-0.244699;-1.696694;0.082757;-1.971053;-2.001890;0.090571;-0.659350;-0.630633;1;42;12;3;
-0.746563;-0.653541;-0.518884;-0.791926;-0.376145;-0.218681;-0.174664;-0.743258;-0.830945;-0.838305;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-2.005613;-0.630633;1;42;14;3;
0.203534;0.256031;0.846431;0.918175;0.310391;0.388267;0.907788;0.893818;-0.812136;-0.746161;-1.731566;0.132947;-2.242367;-2.294948;0.137320;-1.101415;0.130838;1;44;8;6;
0.898264;0.981558;1.227727;1.281898;0.701978;0.884812;1.125396;1.305037;0.923048;0.974822;-1.696694;0.082757;-1.971053;-2.001890;0.090571;-0.659350;0.738045;1;44;8;3;
0.319241;0.409398;1.022563;1.203635;-0.436446;-0.259878;-0.170137;-0.018936;-0.149725;0.031734;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;44;10;3;
0.971657;0.960708;1.054465;1.241181;0.921891;1.076552;0.361739;0.418012;0.225296;0.407497;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;0.738045;1;46;8;3;
-0.883037;-0.805863;-0.375527;-0.207921;-0.927937;-0.755512;-0.701256;-0.583183;-0.158465;-0.682177;-1.696694;0.082757;-1.971053;-0.685553;0.090571;-2.005613;-1.999311;1;46;10;3;
0.251667;0.280950;-0.220772;-0.245581;0.329629;0.342881;-0.717025;-0.817991;0.240163;0.311001;-1.731566;0.132947;0.135512;-2.294948;0.137320;-1.101415;-1.072084;1;44;12;6;
-0.265376;-0.286194;-0.912755;-0.743642;-0.465278;-0.640252;-0.389887;-0.342235;-0.233236;-0.244699;-1.696694;0.082757;0.662581;-2.001890;0.090571;-0.659350;-0.630633;1;44;12;3;
0.340178;0.360052;0.130561;-0.018445;-0.204725;-0.026204;0.848243;0.150852;-0.003628;0.179050;-1.696694;0.082757;0.662581;-2.001890;0.090571;-0.659350;-1.999311;1;44;14;3;
-0.792280;-0.896021;-1.437830;-1.543191;-0.287212;-1.137910;-0.995953;-0.841917;-0.830945;-1.126752;-1.696694;0.082757;-0.654236;-2.001890;0.090571;-0.659350;-0.630633;1;46;12;3;
0.257117;0.338654;-0.775824;-0.670695;0.082580;-0.051016;-0.328657;-0.334292;0.327311;0.312129;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-1.999311;1;46;14;3;
1.039083;1.058563;1.310197;1.333114;1.440244;1.443318;1.148455;1.182807;0.920478;0.927023;-1.821806;0.339974;-1.590027;-1.649511;0.282078;-1.579641;-1.589644;1;32;16;12;
1.175545;1.198744;-0.661200;-0.887831;-0.284121;-0.286057;-0.081901;-0.119090;1.824231;1.848353;-1.771883;0.207888;-1.323560;-1.386024;0.199603;-1.354439;-1.362516;1;32;16;9;
-0.837827;-1.064282;-0.787246;-0.972188;-0.786595;-0.882783;-0.986253;-1.249442;-0.876877;-1.119613;-1.731566;0.132947;-1.053427;-1.095221;0.137320;-1.101415;-1.072084;1;32;16;6;
-0.883037;-1.077731;-0.854268;-0.921813;-0.395593;-1.483602;-0.979023;-1.051722;-0.885746;-0.913699;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;32;16;3;
-0.874566;-0.972561;-0.813793;-1.543191;-1.109419;-1.081715;-0.370872;-1.688764;-0.780622;-0.838305;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-1.999311;1;32;18;3;
-1.084560;-1.363997;-1.030803;-1.142713;-1.200336;-1.055424;-1.013360;-1.222845;-0.857736;-0.710420;-1.696694;0.082757;-0.654236;-2.001890;0.090571;0.686913;-0.630633;1;34;16;3;
-0.953183;-1.210174;-0.763672;-0.826342;-1.176311;-1.305892;-0.487288;-0.632113;-1.195713;-1.047336;-1.696694;0.082757;-0.654236;-2.001890;0.090571;-0.659350;-0.630633;1;34;18;3;
-0.449128;-0.449760;-0.328899;-0.300104;-0.993538;-0.995800;-0.575518;-0.552253;-0.063288;-0.119460;-1.731566;0.132947;-1.053427;-1.095221;0.137320;-1.101415;-2.275006;1;32;20;6;
-0.383273;-0.345589;0.214251;0.393808;-0.472703;-0.319465;-0.078115;-0.274145;-0.660291;-1.286926;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-1.999311;1;32;20;3;
-1.099774;-1.095439;-1.226221;-1.142713;-1.130915;-0.982666;-1.390849;-1.370243;-0.559664;-0.642083;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-1.999311;1;32;22;3;
-0.638656;-0.607786;-0.826990;-0.670695;0.309459;0.146622;-0.101884;-0.897794;-1.087345;-0.999524;-1.696694;0.082757;-0.654236;-2.001890;0.090571;-0.659350;-0.630633;1;34;20;3;
-0.071668;-0.127376;-0.233503;-0.063235;-1.555514;-1.388378;-0.130821;-0.281354;0.329308;0.022922;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;34;22;3;
-0.246181;-0.283644;-0.496371;-0.704743;0.357379;0.440305;-0.833011;-1.681194;-0.323767;-0.455500;-1.731566;0.132947;-1.053427;-1.095221;0.137320;-2.290773;-1.072084;1;36;16;6;
-0.565878;-0.786387;-0.180109;-1.273584;0.032290;-0.087517;-0.722939;-0.632113;-0.488036;-0.934070;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-2.005613;-0.630633;1;36;16;3;
0.370377;0.465978;0.290049;0.468124;0.272973;0.409227;0.001962;0.124945;0.323297;0.508699;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-2.005613;-0.630633;1;36;18;3;
-0.918197;-1.832301;-0.840478;-1.351102;-0.664054;-1.734070;-1.246495;-1.292198;-0.900243;-1.364683;-1.696694;0.082757;-1.971053;-0.685553;0.090571;-0.659350;-0.630633;1;38;16;3;
-0.353895;-0.491184;-0.166319;-0.670695;-0.158296;-0.788031;0.508710;-0.156887;-0.830945;-0.710420;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;38;18;3;
1.635191;1.655735;0.424233;0.428043;1.554930;1.635751;1.699926;1.782544;0.762708;0.778753;-1.731566;0.132947;-1.053427;-1.095221;0.137320;-1.101415;-1.072084;1;36;20;6;
0.437915;0.447627;0.676368;0.665154;0.917274;0.882582;0.738355;0.666094;0.377241;0.561230;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;36;20;3;
1.673626;1.765737;-0.089513;-0.306659;-0.389042;-0.212074;1.639700;1.746008;2.734134;2.800139;-1.696694;0.082757;-1.971053;-2.001890;0.090571;-0.659350;-0.630633;1;36;22;3;
1.831621;1.924674;-1.153944;-1.034730;1.567158;1.720513;0.955527;1.107748;1.637771;1.762877;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;38;20;3;
0.823289;0.845058;1.565819;1.617038;0.927994;1.043017;-0.216971;-0.174962;0.196297;0.375631;-1.696694;0.082757;-1.971053;-2.001890;0.090571;-2.005613;-1.999311;1;38;22;3;
1.283444;1.285356;0.505961;0.556290;1.632250;1.674667;1.057766;1.029674;0.774474;0.725854;-1.771883;0.207888;-1.323560;-1.386024;0.199603;-1.354439;-1.362516;1;32;24;9;
0.337141;0.387389;0.037788;-0.119973;-0.257169;-0.307986;1.059853;1.145676;0.280899;0.343554;-1.731566;0.132947;-1.053427;-1.095221;0.137320;-1.101415;-1.072084;1;32;24;6;
0.016549;-0.149361;0.059334;-0.462307;0.131844;-0.143713;-0.174664;-0.607168;-0.057236;-0.027914;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;32;24;3;
-0.298413;-0.347608;-0.208656;-0.901505;-0.706316;-0.771557;-0.089885;-0.326449;-0.701380;-0.580523;-1.696694;0.082757;-0.654236;-2.001890;0.090571;-0.659350;-0.630633;1;32;26;3;
1.136743;1.233889;-0.569349;-0.424182;0.097485;-0.155593;0.479463;0.653270;-0.057236;0.000329;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-2.005613;-1.999311;1;34;24;3;
0.301254;0.373898;0.084006;0.027796;0.519132;0.425827;-0.193110;-0.232560;0.070459;0.154408;-1.696694;0.082757;-1.971053;-0.685553;0.090571;-2.005613;-1.999311;1;34;26;3;
1.460125;1.499930;1.991595;2.074929;1.196155;1.210334;1.233129;1.052605;1.382319;1.468624;-1.731566;0.132947;-2.242367;-1.095221;0.137320;-2.290773;-1.072084;1;32;28;6;
2.146908;2.241683;1.996278;1.938523;1.739627;1.922207;2.687471;2.878817;1.823128;1.722495;-1.696694;0.082757;-1.971053;-0.685553;0.090571;-2.005613;-0.630633;1;32;28;3;
