x+=1,parameter,cqs,block,time,count
PartyScene_832x480_50,set_disable_prune_partitions_before_search,43,BLOCK_128X128,93.587,2800
PartyScene_832x480_50,set_disable_prune_partitions_before_search,43,BLOCK_4X16,16.9989,13871
PartyScene_832x480_50,set_disable_prune_partitions_before_search,43,BLOCK_16X4,14.5029,12183
PartyScene_832x480_50,set_disable_prune_partitions_before_search,43,BLOCK_8X32,57.7348,12500
PartyScene_832x480_50,set_disable_prune_partitions_before_search,43,BLOCK_32X8,47.5078,12105
PartyScene_832x480_50,set_disable_prune_partitions_before_search,43,BLOCK_16X64,0.591076,96
PartyScene_832x480_50,set_disable_prune_partitions_before_search,43,BLOCK_64X16,0.414484,75
PartyScene_832x480_50,set_minpartitionsize128,43,BLOCK_4X4,0,0
PartyScene_832x480_50,set_minpartitionsize128,43,BLOCK_4X8,0,0
PartyScene_832x480_50,set_minpartitionsize128,43,BLOCK_8X4,0,0
PartyScene_832x480_50,set_minpartitionsize128,43,BLOCK_8X8,0,0
PartyScene_832x480_50,set_minpartitionsize128,43,BLOCK_8X16,0,0
PartyScene_832x480_50,set_minpartitionsize128,43,BLOCK_16X8,0,0
PartyScene_832x480_50,set_minpartitionsize128,43,BLOCK_16X16,0,0
PartyScene_832x480_50,set_minpartitionsize128,43,BLOCK_16X32,0,0
PartyScene_832x480_50,set_minpartitionsize128,43,BLOCK_32X16,0,0
PartyScene_832x480_50,set_minpartitionsize128,43,BLOCK_32X32,0.612889,200
PartyScene_832x480_50,set_minpartitionsize128,43,BLOCK_32X64,0,0
PartyScene_832x480_50,set_minpartitionsize128,43,BLOCK_64X32,0,0
PartyScene_832x480_50,set_minpartitionsize128,43,BLOCK_64X64,3.82008,800
PartyScene_832x480_50,set_minpartitionsize128,43,BLOCK_64X128,0,0
PartyScene_832x480_50,set_minpartitionsize128,43,BLOCK_128X64,0,0
PartyScene_832x480_50,set_minpartitionsize128,43,BLOCK_128X128,96.201,2800
PartyScene_832x480_50,set_minpartitionsize128,43,BLOCK_4X16,0,0
PartyScene_832x480_50,set_minpartitionsize128,43,BLOCK_16X4,0,0
PartyScene_832x480_50,set_minpartitionsize128,43,BLOCK_8X32,0,0
PartyScene_832x480_50,set_minpartitionsize128,43,BLOCK_32X8,0,0
PartyScene_832x480_50,set_minpartitionsize128,43,BLOCK_16X64,0,0
PartyScene_832x480_50,set_minpartitionsize128,43,BLOCK_64X16,0,0
PartyScene_832x480_50,set_minpartitionsize16,43,BLOCK_4X4,0,0
PartyScene_832x480_50,set_minpartitionsize16,43,BLOCK_4X8,0,0
PartyScene_832x480_50,set_minpartitionsize16,43,BLOCK_8X4,0,0
PartyScene_832x480_50,set_minpartitionsize16,43,BLOCK_8X8,0,0
PartyScene_832x480_50,set_minpartitionsize16,43,BLOCK_8X16,0,0
PartyScene_832x480_50,set_minpartitionsize16,43,BLOCK_16X8,0,0
PartyScene_832x480_50,set_minpartitionsize16,43,BLOCK_16X16,220.392,142624
PartyScene_832x480_50,set_minpartitionsize16,43,BLOCK_16X32,100.314,19932
PartyScene_832x480_50,set_minpartitionsize16,43,BLOCK_32X16,85.3764,18564
PartyScene_832x480_50,set_minpartitionsize16,43,BLOCK_32X32,361.935,39000
PartyScene_832x480_50,set_minpartitionsize16,43,BLOCK_32X64,14.0965,1757
PartyScene_832x480_50,set_minpartitionsize16,43,BLOCK_64X32,17.1895,2386
PartyScene_832x480_50,set_minpartitionsize16,43,BLOCK_64X64,112.865,10400
PartyScene_832x480_50,set_minpartitionsize16,43,BLOCK_64X128,15.9686,731
PartyScene_832x480_50,set_minpartitionsize16,43,BLOCK_128X64,10.7724,537
PartyScene_832x480_50,set_minpartitionsize16,43,BLOCK_128X128,61.1446,2800
PartyScene_832x480_50,set_minpartitionsize16,43,BLOCK_4X16,0,0
PartyScene_832x480_50,set_minpartitionsize16,43,BLOCK_16X4,0,0
PartyScene_832x480_50,set_minpartitionsize16,43,BLOCK_8X32,0,0
PartyScene_832x480_50,set_minpartitionsize16,43,BLOCK_32X8,0,0
PartyScene_832x480_50,set_minpartitionsize16,43,BLOCK_16X64,0.547834,106
PartyScene_832x480_50,set_minpartitionsize16,43,BLOCK_64X16,0.314094,67
PartyScene_832x480_50,set_minpartitionsize32,43,BLOCK_4X4,0,0
PartyScene_832x480_50,set_minpartitionsize32,43,BLOCK_4X8,0,0
PartyScene_832x480_50,set_minpartitionsize32,43,BLOCK_8X4,0,0
PartyScene_832x480_50,set_minpartitionsize32,43,BLOCK_8X8,0,0
PartyScene_832x480_50,set_minpartitionsize32,43,BLOCK_8X16,0,0
PartyScene_832x480_50,set_minpartitionsize32,43,BLOCK_16X8,0,0
PartyScene_832x480_50,set_minpartitionsize32,43,BLOCK_16X16,0,0
PartyScene_832x480_50,set_minpartitionsize32,43,BLOCK_16X32,0,0
PartyScene_832x480_50,set_minpartitionsize32,43,BLOCK_32X16,0,0
PartyScene_832x480_50,set_minpartitionsize32,43,BLOCK_32X32,171.871,39000
PartyScene_832x480_50,set_minpartitionsize32,43,BLOCK_32X64,21.693,2851
PartyScene_832x480_50,set_minpartitionsize32,43,BLOCK_64X32,26.3507,3772
PartyScene_832x480_50,set_minpartitionsize32,43,BLOCK_64X64,127.242,10400
PartyScene_832x480_50,set_minpartitionsize32,43,BLOCK_64X128,16.8553,833
PartyScene_832x480_50,set_minpartitionsize32,43,BLOCK_128X64,11.9516,640
PartyScene_832x480_50,set_minpartitionsize32,43,BLOCK_128X128,61.9968,2800
PartyScene_832x480_50,set_minpartitionsize32,43,BLOCK_4X16,0,0
PartyScene_832x480_50,set_minpartitionsize32,43,BLOCK_16X4,0,0
PartyScene_832x480_50,set_minpartitionsize32,43,BLOCK_8X32,0,0
PartyScene_832x480_50,set_minpartitionsize32,43,BLOCK_32X8,0,0
PartyScene_832x480_50,set_minpartitionsize32,43,BLOCK_16X64,0,0
PartyScene_832x480_50,set_minpartitionsize32,43,BLOCK_64X16,0,0
PartyScene_832x480_50,set_minpartitionsize64,43,BLOCK_4X4,0,0
PartyScene_832x480_50,set_minpartitionsize64,43,BLOCK_4X8,0,0
PartyScene_832x480_50,set_minpartitionsize64,43,BLOCK_8X4,0,0
PartyScene_832x480_50,set_minpartitionsize64,43,BLOCK_8X8,0,0
PartyScene_832x480_50,set_minpartitionsize64,43,BLOCK_8X16,0,0
PartyScene_832x480_50,set_minpartitionsize64,43,BLOCK_16X8,0,0
PartyScene_832x480_50,set_minpartitionsize64,43,BLOCK_16X16,0,0
PartyScene_832x480_50,set_minpartitionsize64,43,BLOCK_16X32,0,0
PartyScene_832x480_50,set_minpartitionsize64,43,BLOCK_32X16,0,0
PartyScene_832x480_50,set_minpartitionsize64,43,BLOCK_32X32,14.0771,2590
PartyScene_832x480_50,set_minpartitionsize64,43,BLOCK_32X64,0,0
PartyScene_832x480_50,set_minpartitionsize64,43,BLOCK_64X32,0,0
PartyScene_832x480_50,set_minpartitionsize64,43,BLOCK_64X64,81.2044,10396
PartyScene_832x480_50,set_minpartitionsize64,43,BLOCK_64X128,16.5269,903
PartyScene_832x480_50,set_minpartitionsize64,43,BLOCK_128X64,10.2315,728
PartyScene_832x480_50,set_minpartitionsize64,43,BLOCK_128X128,60.3364,2800
PartyScene_832x480_50,set_minpartitionsize64,43,BLOCK_4X16,0,0
PartyScene_832x480_50,set_minpartitionsize64,43,BLOCK_16X4,0,0
PartyScene_832x480_50,set_minpartitionsize64,43,BLOCK_8X32,0,0
PartyScene_832x480_50,set_minpartitionsize64,43,BLOCK_32X8,0,0
PartyScene_832x480_50,set_minpartitionsize64,43,BLOCK_16X64,0,0
PartyScene_832x480_50,set_minpartitionsize64,43,BLOCK_64X16,0,0
PartyScene_832x480_50,set_minpartitionsize8,43,BLOCK_4X4,0,0
PartyScene_832x480_50,set_minpartitionsize8,43,BLOCK_4X8,0,0
PartyScene_832x480_50,set_minpartitionsize8,43,BLOCK_8X4,0,0
PartyScene_832x480_50,set_minpartitionsize8,43,BLOCK_8X8,211.421,432118
PartyScene_832x480_50,set_minpartitionsize8,43,BLOCK_8X16,158.436,40132
PartyScene_832x480_50,set_minpartitionsize8,43,BLOCK_16X8,141.363,40105
PartyScene_832x480_50,set_minpartitionsize8,43,BLOCK_16X16,517.557,138834
PartyScene_832x480_50,set_minpartitionsize8,43,BLOCK_16X32,75.3431,15205
PartyScene_832x480_50,set_minpartitionsize8,43,BLOCK_32X16,65.8096,14239
PartyScene_832x480_50,set_minpartitionsize8,43,BLOCK_32X32,405.763,39000
PartyScene_832x480_50,set_minpartitionsize8,43,BLOCK_32X64,13.4912,1562
PartyScene_832x480_50,set_minpartitionsize8,43,BLOCK_64X32,17.3825,2270
PartyScene_832x480_50,set_minpartitionsize8,43,BLOCK_64X64,115.39,10400
PartyScene_832x480_50,set_minpartitionsize8,43,BLOCK_64X128,16.8318,677
PartyScene_832x480_50,set_minpartitionsize8,43,BLOCK_128X64,11.2504,479
PartyScene_832x480_50,set_minpartitionsize8,43,BLOCK_128X128,64.4097,2800
PartyScene_832x480_50,set_minpartitionsize8,43,BLOCK_4X16,0,0
PartyScene_832x480_50,set_minpartitionsize8,43,BLOCK_16X4,0,0
PartyScene_832x480_50,set_minpartitionsize8,43,BLOCK_8X32,46.877,10097
PartyScene_832x480_50,set_minpartitionsize8,43,BLOCK_32X8,33.5039,8516
PartyScene_832x480_50,set_minpartitionsize8,43,BLOCK_16X64,0.311888,54
PartyScene_832x480_50,set_minpartitionsize8,43,BLOCK_64X16,0.372311,76
PartyScene_832x480_50,orig,32,BLOCK_4X4,66.2738,966434
PartyScene_832x480_50,orig,32,BLOCK_4X8,24.5956,46198
PartyScene_832x480_50,orig,32,BLOCK_8X4,24.3099,47193
PartyScene_832x480_50,orig,32,BLOCK_8X8,400.588,396460
PartyScene_832x480_50,orig,32,BLOCK_8X16,237.157,52201
PartyScene_832x480_50,orig,32,BLOCK_16X8,216.268,51657
PartyScene_832x480_50,orig,32,BLOCK_16X16,784.401,128876
PartyScene_832x480_50,orig,32,BLOCK_16X32,86.5417,14544
PartyScene_832x480_50,orig,32,BLOCK_32X16,77.7652,13763
PartyScene_832x480_50,orig,32,BLOCK_32X32,461.434,38988
PartyScene_832x480_50,orig,32,BLOCK_32X64,5.31642,1021
PartyScene_832x480_50,orig,32,BLOCK_64X32,7.98674,1446
PartyScene_832x480_50,orig,32,BLOCK_64X64,50.0432,10440
PartyScene_832x480_50,orig,32,BLOCK_64X128,7.03623,255
PartyScene_832x480_50,orig,32,BLOCK_128X64,2.1783,66
PartyScene_832x480_50,orig,32,BLOCK_128X128,43.5094,2968
PartyScene_832x480_50,orig,32,BLOCK_4X16,26.0045,18353
PartyScene_832x480_50,orig,32,BLOCK_16X4,23.3645,17408
PartyScene_832x480_50,orig,32,BLOCK_8X32,60.7116,10615
PartyScene_832x480_50,orig,32,BLOCK_32X8,44.9602,8627
PartyScene_832x480_50,orig,32,BLOCK_16X64,0.226845,48
PartyScene_832x480_50,orig,32,BLOCK_64X16,0.389828,97
PartyScene_832x480_50,all_disable,32,BLOCK_4X4,88.7645,1715090
PartyScene_832x480_50,all_disable,32,BLOCK_4X8,45.8933,166016
PartyScene_832x480_50,all_disable,32,BLOCK_8X4,44.7366,168591
PartyScene_832x480_50,all_disable,32,BLOCK_8X8,480.913,591494
PartyScene_832x480_50,all_disable,32,BLOCK_8X16,290.821,77319
PartyScene_832x480_50,all_disable,32,BLOCK_16X8,265.674,77316
PartyScene_832x480_50,all_disable,32,BLOCK_16X16,988.538,165176
PartyScene_832x480_50,all_disable,32,BLOCK_16X32,183.715,23539
PartyScene_832x480_50,all_disable,32,BLOCK_32X16,175.174,23321
PartyScene_832x480_50,all_disable,32,BLOCK_32X32,861.049,41340
PartyScene_832x480_50,all_disable,32,BLOCK_32X64,43.0864,3891
PartyScene_832x480_50,all_disable,32,BLOCK_64X32,46.2988,4513
PartyScene_832x480_50,all_disable,32,BLOCK_64X64,210.299,11024
PartyScene_832x480_50,all_disable,32,BLOCK_64X128,26.5515,698
PartyScene_832x480_50,all_disable,32,BLOCK_128X64,18.3591,497
PartyScene_832x480_50,all_disable,32,BLOCK_128X128,79.9922,2968
PartyScene_832x480_50,all_disable,32,BLOCK_4X16,55.8752,62490
PartyScene_832x480_50,all_disable,32,BLOCK_16X4,52.878,62490
PartyScene_832x480_50,all_disable,32,BLOCK_8X32,146.347,20645
PartyScene_832x480_50,all_disable,32,BLOCK_32X8,127.236,20645
PartyScene_832x480_50,all_disable,32,BLOCK_16X64,29.7374,3663
PartyScene_832x480_50,all_disable,32,BLOCK_64X16,25.3207,3663
PartyScene_832x480_50,set_disable_av1_ml_prune_rect_partition,32,BLOCK_4X4,66.3516,966434
PartyScene_832x480_50,set_disable_av1_ml_prune_rect_partition,32,BLOCK_4X8,24.6075,46198
PartyScene_832x480_50,set_disable_av1_ml_prune_rect_partition,32,BLOCK_8X4,24.348,47193
PartyScene_832x480_50,set_disable_av1_ml_prune_rect_partition,32,BLOCK_8X8,404.445,396460
PartyScene_832x480_50,set_disable_av1_ml_prune_rect_partition,32,BLOCK_8X16,239.708,52201
PartyScene_832x480_50,set_disable_av1_ml_prune_rect_partition,32,BLOCK_16X8,218.355,51657
PartyScene_832x480_50,set_disable_av1_ml_prune_rect_partition,32,BLOCK_16X16,795.675,128876
PartyScene_832x480_50,set_disable_av1_ml_prune_rect_partition,32,BLOCK_16X32,89.1893,14544
PartyScene_832x480_50,set_disable_av1_ml_prune_rect_partition,32,BLOCK_32X16,79.8517,13763
PartyScene_832x480_50,set_disable_av1_ml_prune_rect_partition,32,BLOCK_32X32,470.144,38988
PartyScene_832x480_50,set_disable_av1_ml_prune_rect_partition,32,BLOCK_32X64,5.42221,1021
PartyScene_832x480_50,set_disable_av1_ml_prune_rect_partition,32,BLOCK_64X32,8.11822,1446
PartyScene_832x480_50,set_disable_av1_ml_prune_rect_partition,32,BLOCK_64X64,50.8797,10440
PartyScene_832x480_50,set_disable_av1_ml_prune_rect_partition,32,BLOCK_64X128,7.19529,255
PartyScene_832x480_50,set_disable_av1_ml_prune_rect_partition,32,BLOCK_128X64,2.22515,66
PartyScene_832x480_50,set_disable_av1_ml_prune_rect_partition,32,BLOCK_128X128,44.3379,2968
PartyScene_832x480_50,set_disable_av1_ml_prune_rect_partition,32,BLOCK_4X16,26.0839,18353
PartyScene_832x480_50,set_disable_av1_ml_prune_rect_partition,32,BLOCK_16X4,23.4027,17408
PartyScene_832x480_50,set_disable_av1_ml_prune_rect_partition,32,BLOCK_8X32,61.9809,10615
PartyScene_832x480_50,set_disable_av1_ml_prune_rect_partition,32,BLOCK_32X8,45.6699,8627
PartyScene_832x480_50,set_disable_av1_ml_prune_rect_partition,32,BLOCK_16X64,0.238451,48
PartyScene_832x480_50,set_disable_av1_ml_prune_rect_partition,32,BLOCK_64X16,0.398343,97
PartyScene_832x480_50,set_disable_prune_partitions_after_none,32,BLOCK_4X4,82.1724,1446364
PartyScene_832x480_50,set_disable_prune_partitions_after_none,32,BLOCK_4X8,25.298,49594
PartyScene_832x480_50,set_disable_prune_partitions_after_none,32,BLOCK_8X4,25.0188,51162
PartyScene_832x480_50,set_disable_prune_partitions_after_none,32,BLOCK_8X8,425.884,480630
PartyScene_832x480_50,set_disable_prune_partitions_after_none,32,BLOCK_8X16,241.207,55443
PartyScene_832x480_50,set_disable_prune_partitions_after_none,32,BLOCK_16X8,220.406,54956
PartyScene_832x480_50,set_disable_prune_partitions_after_none,32,BLOCK_16X16,796.852,129740
PartyScene_832x480_50,set_disable_prune_partitions_after_none,32,BLOCK_16X32,89.2422,15567
PartyScene_832x480_50,set_disable_prune_partitions_after_none,32,BLOCK_32X16,80.0388,14699
PartyScene_832x480_50,set_disable_prune_partitions_after_none,32,BLOCK_32X32,473.91,41340
PartyScene_832x480_50,set_disable_prune_partitions_after_none,32,BLOCK_32X64,5.04485,1127
PartyScene_832x480_50,set_disable_prune_partitions_after_none,32,BLOCK_64X32,7.71984,1614
PartyScene_832x480_50,set_disable_prune_partitions_after_none,32,BLOCK_64X64,50.3647,11024
PartyScene_832x480_50,set_disable_prune_partitions_after_none,32,BLOCK_64X128,6.77919,252
PartyScene_832x480_50,set_disable_prune_partitions_after_none,32,BLOCK_128X64,2.16483,68
PartyScene_832x480_50,set_disable_prune_partitions_after_none,32,BLOCK_128X128,42.8294,2968
PartyScene_832x480_50,set_disable_prune_partitions_after_none,32,BLOCK_4X16,26.2493,18778
PartyScene_832x480_50,set_disable_prune_partitions_after_none,32,BLOCK_16X4,23.6084,18040
PartyScene_832x480_50,set_disable_prune_partitions_after_none,32,BLOCK_8X32,64.9099,12621
PartyScene_832x480_50,set_disable_prune_partitions_after_none,32,BLOCK_32X8,45.6293,8697
PartyScene_832x480_50,set_disable_prune_partitions_after_none,32,BLOCK_16X64,0.21059,44
PartyScene_832x480_50,set_disable_prune_partitions_after_none,32,BLOCK_64X16,0.30089,80
PartyScene_832x480_50,set_disable_prune_partitions_after_split,32,BLOCK_4X4,66.7319,970452
PartyScene_832x480_50,set_disable_prune_partitions_after_split,32,BLOCK_4X8,39.5738,106089
PartyScene_832x480_50,set_disable_prune_partitions_after_split,32,BLOCK_8X4,38.6763,107145
PartyScene_832x480_50,set_disable_prune_partitions_after_split,32,BLOCK_8X8,428.336,395554
PartyScene_832x480_50,set_disable_prune_partitions_after_split,32,BLOCK_8X16,268.885,60693
PartyScene_832x480_50,set_disable_prune_partitions_after_split,32,BLOCK_16X8,244.905,60196
PartyScene_832x480_50,set_disable_prune_partitions_after_split,32,BLOCK_16X16,852.82,128724
PartyScene_832x480_50,set_disable_prune_partitions_after_split,32,BLOCK_16X32,116.183,17436
PartyScene_832x480_50,set_disable_prune_partitions_after_split,32,BLOCK_32X16,99.6506,16199
PartyScene_832x480_50,set_disable_prune_partitions_after_split,32,BLOCK_32X32,527.703,38540
PartyScene_832x480_50,set_disable_prune_partitions_after_split,32,BLOCK_32X64,5.7856,1070
PartyScene_832x480_50,set_disable_prune_partitions_after_split,32,BLOCK_64X32,9.62999,1580
PartyScene_832x480_50,set_disable_prune_partitions_after_split,32,BLOCK_64X64,51.2642,10328
PartyScene_832x480_50,set_disable_prune_partitions_after_split,32,BLOCK_64X128,7.00254,253
PartyScene_832x480_50,set_disable_prune_partitions_after_split,32,BLOCK_128X64,2.1485,65
PartyScene_832x480_50,set_disable_prune_partitions_after_split,32,BLOCK_128X128,42.8511,2968
PartyScene_832x480_50,set_disable_prune_partitions_after_split,32,BLOCK_4X16,28.798,20785
PartyScene_832x480_50,set_disable_prune_partitions_after_split,32,BLOCK_16X4,25.6584,18909
PartyScene_832x480_50,set_disable_prune_partitions_after_split,32,BLOCK_8X32,74.3971,12222
PartyScene_832x480_50,set_disable_prune_partitions_after_split,32,BLOCK_32X8,47.5906,9119
PartyScene_832x480_50,set_disable_prune_partitions_after_split,32,BLOCK_16X64,0.301467,69
PartyScene_832x480_50,set_disable_prune_partitions_after_split,32,BLOCK_64X16,0.344812,83
PartyScene_832x480_50,set_disable_prune_partitions_before_search,32,BLOCK_4X4,65.4836,979354
PartyScene_832x480_50,set_disable_prune_partitions_before_search,32,BLOCK_4X8,24.599,46101
PartyScene_832x480_50,set_disable_prune_partitions_before_search,32,BLOCK_8X4,24.4257,47094
PartyScene_832x480_50,set_disable_prune_partitions_before_search,32,BLOCK_8X8,406.683,410000
PartyScene_832x480_50,set_disable_prune_partitions_before_search,32,BLOCK_8X16,246.839,53493
PartyScene_832x480_50,set_disable_prune_partitions_before_search,32,BLOCK_16X8,225.266,52929
PartyScene_832x480_50,set_disable_prune_partitions_before_search,32,BLOCK_16X16,833.591,143912
PartyScene_832x480_50,set_disable_prune_partitions_before_search,32,BLOCK_16X32,100.571,15259
PartyScene_832x480_50,set_disable_prune_partitions_before_search,32,BLOCK_32X16,96.0451,15031
PartyScene_832x480_50,set_disable_prune_partitions_before_search,32,BLOCK_32X32,559.964,38948
PartyScene_832x480_50,set_disable_prune_partitions_before_search,32,BLOCK_32X64,9.89205,1613
PartyScene_832x480_50,set_disable_prune_partitions_before_search,32,BLOCK_64X32,11.1434,1884
PartyScene_832x480_50,set_disable_prune_partitions_before_search,32,BLOCK_64X64,86.414,10432
PartyScene_832x480_50,set_disable_prune_partitions_before_search,32,BLOCK_64X128,26.7093,622
PartyScene_832x480_50,set_disable_prune_partitions_before_search,32,BLOCK_128X64,17.6847,421
PartyScene_832x480_50,set_disable_prune_partitions_before_search,32,BLOCK_128X128,78.8444,2968
PartyScene_832x480_50,set_disable_prune_partitions_before_search,32,BLOCK_4X16,27.2784,18924
PartyScene_832x480_50,set_disable_prune_partitions_before_search,32,BLOCK_16X4,24.4596,17877
PartyScene_832x480_50,set_disable_prune_partitions_before_search,32,BLOCK_8X32,75.5096,12136
PartyScene_832x480_50,set_disable_prune_partitions_before_search,32,BLOCK_32X8,64.1695,11906
PartyScene_832x480_50,set_disable_prune_partitions_before_search,32,BLOCK_16X64,0.760284,148
PartyScene_832x480_50,set_disable_prune_partitions_before_search,32,BLOCK_64X16,0.648537,141
PartyScene_832x480_50,set_minpartitionsize128,32,BLOCK_4X4,0,0
PartyScene_832x480_50,set_minpartitionsize128,32,BLOCK_4X8,0,0
PartyScene_832x480_50,set_minpartitionsize128,32,BLOCK_8X4,0,0
PartyScene_832x480_50,set_minpartitionsize128,32,BLOCK_8X8,0,0
PartyScene_832x480_50,set_minpartitionsize128,32,BLOCK_8X16,0,0
PartyScene_832x480_50,set_minpartitionsize128,32,BLOCK_16X8,0,0
PartyScene_832x480_50,set_minpartitionsize128,32,BLOCK_16X16,0,0
PartyScene_832x480_50,set_minpartitionsize128,32,BLOCK_16X32,0,0
PartyScene_832x480_50,set_minpartitionsize128,32,BLOCK_32X16,0,0
PartyScene_832x480_50,set_minpartitionsize128,32,BLOCK_32X32,0.794537,212
PartyScene_832x480_50,set_minpartitionsize128,32,BLOCK_32X64,0,0
PartyScene_832x480_50,set_minpartitionsize128,32,BLOCK_64X32,0,0
PartyScene_832x480_50,set_minpartitionsize128,32,BLOCK_64X64,3.90275,848
PartyScene_832x480_50,set_minpartitionsize128,32,BLOCK_64X128,0,0
PartyScene_832x480_50,set_minpartitionsize128,32,BLOCK_128X64,0,0
PartyScene_832x480_50,set_minpartitionsize128,32,BLOCK_128X128,99.0275,2968
PartyScene_832x480_50,set_minpartitionsize128,32,BLOCK_4X16,0,0
PartyScene_832x480_50,set_minpartitionsize128,32,BLOCK_16X4,0,0
PartyScene_832x480_50,set_minpartitionsize128,32,BLOCK_8X32,0,0
PartyScene_832x480_50,set_minpartitionsize128,32,BLOCK_32X8,0,0
PartyScene_832x480_50,set_minpartitionsize128,32,BLOCK_16X64,0,0
PartyScene_832x480_50,set_minpartitionsize128,32,BLOCK_64X16,0,0
PartyScene_832x480_50,set_minpartitionsize16,32,BLOCK_4X4,0,0
PartyScene_832x480_50,set_minpartitionsize16,32,BLOCK_4X8,0,0
PartyScene_832x480_50,set_minpartitionsize16,32,BLOCK_8X4,0,0
PartyScene_832x480_50,set_minpartitionsize16,32,BLOCK_8X8,0,0
PartyScene_832x480_50,set_minpartitionsize16,32,BLOCK_8X16,0,0
PartyScene_832x480_50,set_minpartitionsize16,32,BLOCK_16X8,0,0
PartyScene_832x480_50,set_minpartitionsize16,32,BLOCK_16X16,299.173,129378
PartyScene_832x480_50,set_minpartitionsize16,32,BLOCK_16X32,129.048,20490
PartyScene_832x480_50,set_minpartitionsize16,32,BLOCK_32X16,112.966,19319
PartyScene_832x480_50,set_minpartitionsize16,32,BLOCK_32X32,451.689,39236
PartyScene_832x480_50,set_minpartitionsize16,32,BLOCK_32X64,5.4799,1077
PartyScene_832x480_50,set_minpartitionsize16,32,BLOCK_64X32,8.08545,1479
PartyScene_832x480_50,set_minpartitionsize16,32,BLOCK_64X64,50.0075,10488
PartyScene_832x480_50,set_minpartitionsize16,32,BLOCK_64X128,7.896,296
PartyScene_832x480_50,set_minpartitionsize16,32,BLOCK_128X64,2.93147,106
PartyScene_832x480_50,set_minpartitionsize16,32,BLOCK_128X128,44.7405,2968
PartyScene_832x480_50,set_minpartitionsize16,32,BLOCK_4X16,0,0
PartyScene_832x480_50,set_minpartitionsize16,32,BLOCK_16X4,0,0
PartyScene_832x480_50,set_minpartitionsize16,32,BLOCK_8X32,0,0
PartyScene_832x480_50,set_minpartitionsize16,32,BLOCK_32X8,0,0
PartyScene_832x480_50,set_minpartitionsize16,32,BLOCK_16X64,0.357866,85
PartyScene_832x480_50,set_minpartitionsize16,32,BLOCK_64X16,0.240775,75
PartyScene_832x480_50,set_minpartitionsize32,32,BLOCK_4X4,0,0
PartyScene_832x480_50,set_minpartitionsize32,32,BLOCK_4X8,0,0
PartyScene_832x480_50,set_minpartitionsize32,32,BLOCK_8X4,0,0
PartyScene_832x480_50,set_minpartitionsize32,32,BLOCK_8X8,0,0
PartyScene_832x480_50,set_minpartitionsize32,32,BLOCK_8X16,0,0
PartyScene_832x480_50,set_minpartitionsize32,32,BLOCK_16X8,0,0
PartyScene_832x480_50,set_minpartitionsize32,32,BLOCK_16X16,0,0
PartyScene_832x480_50,set_minpartitionsize32,32,BLOCK_16X32,0,0
PartyScene_832x480_50,set_minpartitionsize32,32,BLOCK_32X16,0,0
PartyScene_832x480_50,set_minpartitionsize32,32,BLOCK_32X32,217.096,39260
PartyScene_832x480_50,set_minpartitionsize32,32,BLOCK_32X64,6.96411,1336
PartyScene_832x480_50,set_minpartitionsize32,32,BLOCK_64X32,12.2632,1944
PartyScene_832x480_50,set_minpartitionsize32,32,BLOCK_64X64,53.3429,10480
PartyScene_832x480_50,set_minpartitionsize32,32,BLOCK_64X128,8.4211,370
PartyScene_832x480_50,set_minpartitionsize32,32,BLOCK_128X64,3.41778,172
PartyScene_832x480_50,set_minpartitionsize32,32,BLOCK_128X128,45.3238,2968
PartyScene_832x480_50,set_minpartitionsize32,32,BLOCK_4X16,0,0
PartyScene_832x480_50,set_minpartitionsize32,32,BLOCK_16X4,0,0
PartyScene_832x480_50,set_minpartitionsize32,32,BLOCK_8X32,0,0
PartyScene_832x480_50,set_minpartitionsize32,32,BLOCK_32X8,0,0
PartyScene_832x480_50,set_minpartitionsize32,32,BLOCK_16X64,0,0
PartyScene_832x480_50,set_minpartitionsize32,32,BLOCK_64X16,0,0
PartyScene_832x480_50,set_minpartitionsize64,32,BLOCK_4X4,0,0
PartyScene_832x480_50,set_minpartitionsize64,32,BLOCK_4X8,0,0
PartyScene_832x480_50,set_minpartitionsize64,32,BLOCK_8X4,0,0
PartyScene_832x480_50,set_minpartitionsize64,32,BLOCK_8X8,0,0
PartyScene_832x480_50,set_minpartitionsize64,32,BLOCK_8X16,0,0
PartyScene_832x480_50,set_minpartitionsize64,32,BLOCK_16X8,0,0
PartyScene_832x480_50,set_minpartitionsize64,32,BLOCK_16X16,0,0
PartyScene_832x480_50,set_minpartitionsize64,32,BLOCK_16X32,0,0
PartyScene_832x480_50,set_minpartitionsize64,32,BLOCK_32X16,0,0
PartyScene_832x480_50,set_minpartitionsize64,32,BLOCK_32X32,18.1934,2594
PartyScene_832x480_50,set_minpartitionsize64,32,BLOCK_32X64,0,0
PartyScene_832x480_50,set_minpartitionsize64,32,BLOCK_64X32,0,0
PartyScene_832x480_50,set_minpartitionsize64,32,BLOCK_64X64,76.0571,10406
PartyScene_832x480_50,set_minpartitionsize64,32,BLOCK_64X128,8.1059,406
PartyScene_832x480_50,set_minpartitionsize64,32,BLOCK_128X64,3.00697,208
PartyScene_832x480_50,set_minpartitionsize64,32,BLOCK_128X128,42.2129,2968
PartyScene_832x480_50,set_minpartitionsize64,32,BLOCK_4X16,0,0
PartyScene_832x480_50,set_minpartitionsize64,32,BLOCK_16X4,0,0
