(nosplit) ;(nosplit) ;(split1) ;(split1) ;(split2) ;(split2) ;(split3) ;(split3) ;(split4) ;(split4) ;(dc_q * dc_q) / 256.0f ;has_above ;mi_size_wide_log2(above) ;mi_size_high_log2(above) ;has_left ;mi_size_wide_log2(left) ;mi_size_high_log2(left) ;frame_num ;mi_row ;mi_col ;bsize ;particionado 
9.239996;9.239802;7.336937;7.265429;7.718241;7.712444;7.785305;7.781556;7.683403;7.678789;0.940983;0.000000;3.000000;3.000000;1.000000;2.000000;2.000000;2;0;16;9;1
7.336937;7.265429;6.095825;5.877736;6.177944;6.091310;5.771441;5.733341;5.472270;5.379897;0.940983;0.000000;2.000000;2.000000;1.000000;2.000000;2.000000;2;0;16;6;0
6.095825;5.877736;4.488636;4.077538;4.644391;4.406719;5.068904;3.891820;4.465908;4.356709;0.940983;0.000000;1.000000;1.000000;1.000000;2.000000;2.000000;2;0;16;3;0
6.177944;6.091310;4.488636;4.382027;5.831882;5.220356;5.247024;5.241747;4.304065;4.234107;0.940983;0.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;0;18;3;0
5.771441;5.733341;4.219508;4.174387;4.369448;4.356709;4.382027;4.317488;3.970292;3.970292;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;2;2;16;3;0
5.472270;5.379897;4.077538;4.007333;4.290460;3.433987;4.584968;3.970292;4.532599;4.488636;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;2;18;3;0
7.718241;7.712444;6.561031;6.543912;6.385194;6.317165;5.771441;5.720312;5.666427;5.533390;0.940983;0.000000;2.000000;2.000000;1.000000;2.000000;2.000000;2;0;20;6;1
6.561031;6.543912;5.793014;4.564348;5.690360;5.690360;3.970292;3.931826;4.553877;4.532599;0.940983;0.000000;1.000000;1.000000;1.000000;2.000000;2.000000;2;0;20;3;0
6.385194;6.317165;4.941642;4.867535;5.093750;5.068904;4.465908;4.356709;5.159055;5.023880;0.940983;0.000000;1.000000;1.000000;1.000000;0.000000;1.000000;2;0;22;3;0
5.771441;5.720312;4.262680;3.931826;4.317488;4.317488;4.234107;4.043051;4.595120;4.595120;0.940983;1.000000;0.000000;1.000000;1.000000;2.000000;2.000000;2;2;20;3;0
5.666427;5.533390;4.025352;3.828641;4.532599;3.931826;4.094345;4.007333;4.465908;4.317488;0.940983;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;2;2;22;3;0
7.785305;7.781556;5.993961;5.991465;6.190315;6.167517;6.688354;6.688354;6.511745;6.511745;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;2.000000;2;4;16;6;0
5.993961;5.991465;4.867535;4.682131;3.970292;3.713572;4.653960;4.653960;4.110874;3.806663;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;2.000000;2;4;16;3;0
6.190315;6.167517;4.859812;4.852030;5.273000;5.135798;4.430817;4.369448;5.003946;5.003946;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;1.000000;2;4;18;3;0
6.688354;6.688354;5.081404;5.081404;5.627621;5.476463;5.003946;4.976734;5.187386;5.164786;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;2;6;16;3;0
6.511745;6.511745;4.736198;4.521789;5.484797;5.398163;4.976734;4.828314;5.342334;4.779123;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;6;18;3;0
7.683403;7.678789;6.496775;6.492240;6.297109;6.274762;6.453625;6.421622;6.131227;6.120297;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;2;4;20;6;0
6.496775;6.492240;5.298317;5.273000;5.332719;5.303305;4.890349;4.859812;4.859812;4.762174;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;2;4;20;3;0
6.297109;6.274762;4.595120;4.499810;4.682131;4.634729;4.919981;4.828314;5.187386;5.036952;0.940983;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;2;4;22;3;0
6.453625;6.421622;5.147494;5.010635;4.574711;4.394449;4.897840;4.488636;4.553877;4.510859;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;2;6;20;3;0
6.131227;6.120297;5.389072;5.379897;4.736198;4.727388;4.532599;4.532599;4.465908;4.465908;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;6;22;3;0
11.996364;11.959334;8.772920;8.766238;8.968268;8.956609;8.286774;8.278174;11.722627;11.612056;0.940983;0.000000;3.000000;3.000000;1.000000;0.000000;1.000000;2;0;24;9;0
8.772920;8.766238;7.549609;7.438972;7.640604;7.596392;6.220590;6.220590;6.951772;6.910751;0.940983;0.000000;2.000000;2.000000;1.000000;0.000000;1.000000;2;0;24;6;1
7.549609;7.438972;6.632002;6.220590;7.001245;6.945051;4.574711;4.477337;5.017280;4.553877;0.940983;0.000000;1.000000;1.000000;1.000000;0.000000;1.000000;2;0;24;3;0
7.640604;7.596392;5.852202;5.811141;5.916202;5.638355;6.253829;5.976351;6.063785;5.634789;0.940983;0.000000;1.000000;1.000000;1.000000;0.000000;1.000000;2;0;26;3;0
6.220590;6.220590;4.584968;4.477337;4.941642;4.615120;4.762174;4.762174;4.787492;4.532599;0.940983;1.000000;0.000000;1.000000;1.000000;0.000000;1.000000;2;2;24;3;0
6.951772;6.910751;4.521789;4.521789;5.934894;5.916202;4.204693;4.110874;5.416101;5.416101;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;2;26;3;0
8.968268;8.956609;6.977282;6.877296;7.081708;7.081708;7.762596;7.762596;8.078068;8.038189;0.940983;0.000000;2.000000;2.000000;1.000000;2.000000;1.000000;2;0;28;6;1
6.977282;6.877296;4.465908;4.356709;4.499810;4.276666;5.463832;5.402678;5.713733;5.313206;0.940983;0.000000;1.000000;1.000000;1.000000;2.000000;1.000000;2;0;28;3;0
7.081708;7.081708;5.068904;4.234107;4.595120;4.234107;6.063785;5.634789;6.059123;6.052089;0.940983;0.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;0;30;3;0
7.762596;7.762596;7.044033;6.478509;5.361292;5.209486;6.272877;6.075346;5.541264;5.525453;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;2;28;3;0
8.078068;8.038189;6.212606;6.200509;5.771441;5.771441;6.492240;6.431331;7.061334;6.870053;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;2;30;3;0
8.286774;8.278174;6.161207;6.161207;6.916715;6.863803;6.734591;6.734591;6.771935;6.761573;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;2;4;24;6;1
6.161207;6.161207;3.891820;3.688879;5.420535;5.159055;4.836282;4.836282;3.761200;3.737670;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;2;4;24;3;0
6.916715;6.863803;5.342334;5.323010;5.093750;5.081404;5.556828;5.231109;4.934474;4.905275;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;4;26;3;0
6.734591;6.734591;4.836282;4.836282;5.010635;4.852030;5.501258;5.416101;5.003946;4.962845;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;2;6;24;3;0
6.771935;6.761573;4.882802;4.653960;5.616771;5.583496;5.634789;5.583496;5.323010;5.164786;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;6;26;3;0
11.722627;11.612056;7.311886;7.286876;10.409582;10.060492;7.161622;7.104144;11.369609;11.118875;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;1.000000;2;4;28;6;0
7.311886;7.286876;6.073044;5.978886;4.820282;4.700480;5.451038;4.962845;6.304449;6.124683;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;1.000000;2;4;28;3;1
10.409582;10.060492;7.384610;7.290975;8.580544;8.537388;6.907755;6.861712;6.556778;6.338594;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;0.000000;2;4;30;3;1
7.161622;7.104144;5.017280;5.017280;5.743003;5.652489;4.290460;4.234107;7.374002;7.167809;0.940983;1.000000;0.000000;0.000000;1.000000;1.000000;1.000000;2;6;28;3;0
11.369609;11.118875;7.708411;7.463363;9.391077;9.353575;6.111467;6.028278;7.355002;6.953684;0.940983;1.000000;0.000000;0.000000;1.000000;1.000000;1.000000;2;6;30;3;1
8.859079;8.845922;7.553811;7.553811;7.451241;7.443079;7.134891;7.074117;7.676010;7.657755;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;1.000000;2;8;16;9;0
7.553811;7.553811;6.202536;6.192362;5.953243;5.953243;5.855072;5.814130;6.322565;6.267200;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;1.000000;2;8;16;6;1
6.202536;6.192362;5.298317;5.298317;4.564348;4.234107;4.762174;4.682131;4.007333;3.988984;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;1.000000;2;8;16;3;0
5.953243;5.953243;5.796058;3.688879;4.564348;4.234107;4.356709;4.356709;4.919981;4.672829;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;1.000000;2;8;18;3;0
5.855072;5.814130;4.007333;4.007333;4.043051;3.806663;4.094345;4.077538;4.948760;4.795791;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;10;16;3;0
6.322565;6.267200;3.737670;3.465736;4.077538;4.043051;4.927254;4.709530;5.111988;4.844187;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;1.000000;2;10;18;3;0
7.451241;7.443079;5.993961;5.988961;6.073044;6.073044;5.843544;5.837730;6.280396;6.056784;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;1.000000;2;8;20;6;0
5.993961;5.988961;4.343805;4.330733;4.644391;4.634729;4.672829;4.634729;4.488636;4.077538;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;1.000000;2;8;20;3;0
6.073044;6.073044;3.637586;3.496508;4.644391;4.543295;4.744932;4.736198;3.951244;3.951244;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;1.000000;2;8;22;3;0
5.843544;5.837730;3.912023;3.912023;4.762174;4.682131;4.219508;4.204693;5.187386;5.093750;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;10;20;3;0
6.280396;6.056784;4.369448;4.356709;4.418840;4.262680;5.356586;4.762174;5.273000;5.030438;0.940983;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;2;10;22;3;0
7.134891;7.074117;5.905362;5.888878;5.720312;5.690360;5.609472;5.575949;5.802118;5.666427;0.940983;1.000000;0.000000;1.000000;1.000000;2.000000;2.000000;2;12;16;6;1
5.905362;5.888878;4.007333;3.988984;4.543295;4.330733;4.644391;4.634729;4.110874;4.110874;0.940983;1.000000;0.000000;1.000000;1.000000;2.000000;2.000000;2;12;16;3;0
5.720312;5.690360;4.584968;4.532599;3.218876;3.178054;4.406719;4.219508;4.418840;4.204693;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;12;18;3;0
5.609472;5.575949;3.526361;3.526361;3.218876;2.944439;4.204693;4.189655;5.153292;4.418840;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;2;14;16;3;0
5.802118;5.666427;4.382027;3.555348;4.343805;4.330733;4.744932;4.189655;4.948760;4.521789;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;1.000000;2;14;18;3;0
7.676010;7.657755;5.945421;5.814130;6.423247;6.410175;6.525030;6.493754;6.383507;6.369901;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;1.000000;2;12;20;6;0
5.945421;5.814130;4.499810;4.465908;4.330733;4.060443;4.262680;3.931826;5.023880;4.976734;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;1.000000;2;12;20;3;0
6.423247;6.410175;5.220356;4.795791;5.181784;5.141664;4.718499;4.709530;4.820282;4.700480;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;1.000000;2;12;22;3;0
6.525030;6.493754;4.653960;4.532599;5.298317;5.043425;4.718499;4.709530;4.532599;4.394449;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;1.000000;2;14;20;3;0
6.383507;6.369901;5.645447;5.645447;5.393628;5.075174;4.836282;4.836282;4.605170;4.553877;0.940983;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;2;14;22;3;0
11.019055;11.008115;8.013343;7.972466;10.276154;10.201145;8.327726;8.326517;9.158099;9.116689;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;2;8;24;9;1
8.013343;7.972466;6.792345;6.791222;6.839477;6.839477;6.490724;6.413459;6.403574;6.317165;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;2;8;24;6;0
6.792345;6.791222;5.480639;5.451038;4.875197;4.804021;5.170484;5.062595;4.521789;4.521789;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;2;8;24;3;0
6.839477;6.839477;4.779123;4.595120;4.709530;4.700480;4.852030;4.844187;4.875197;4.875197;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;8;26;3;0
6.490724;6.413459;4.948760;4.595120;5.384495;5.384495;5.916202;5.564520;5.062595;5.062595;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;2;10;24;3;0
6.403574;6.317165;5.351858;4.795791;5.123964;4.905275;4.394449;4.382027;5.609472;5.342334;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;10;26;3;0
10.276154;10.201145;6.911747;6.910751;10.132415;9.678905;7.163172;7.055313;6.529419;6.529419;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;2;8;28;6;1
6.911747;6.910751;5.379897;5.361292;5.676754;5.598422;5.683580;5.587249;4.718499;4.290460;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;2;8;28;3;0
10.132415;9.678905;6.154858;6.120297;7.134891;6.774224;5.605802;5.476463;6.985642;6.980076;0.940983;1.000000;0.000000;0.000000;1.000000;0.000000;1.000000;2;8;30;3;1
7.163172;7.055313;4.779123;4.488636;5.468060;5.198497;5.648974;5.476463;6.018593;5.631212;0.940983;1.000000;0.000000;1.000000;1.000000;2.000000;2.000000;2;10;28;3;0
6.529419;6.529419;4.644391;4.644391;5.017280;4.955827;4.859812;4.852030;5.093750;4.962845;0.940983;1.000000;0.000000;0.000000;1.000000;1.000000;1.000000;2;10;30;3;0
8.327726;8.326517;6.486161;6.472346;6.530878;6.499787;6.523562;6.502790;6.682108;6.672033;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;2.000000;2;12;24;6;1
6.486161;6.472346;5.743003;5.010635;4.867535;4.574711;5.342334;5.214936;5.288267;5.252274;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;2.000000;2;12;24;3;0
6.530878;6.499787;5.049856;5.003946;5.662961;4.727388;4.955827;4.955827;5.451038;5.442418;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;1.000000;2;12;26;3;0
6.523562;6.502790;5.521461;5.521461;5.327876;5.081404;4.852030;4.828314;4.836282;4.682131;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;2;14;24;3;0
6.682108;6.672033;5.549076;5.533390;5.347107;5.323010;4.820282;4.736198;6.146329;5.978886;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;14;26;3;0
9.158099;9.116689;7.569928;7.567346;7.283448;7.275865;7.406104;7.404888;6.880384;6.741701;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;2;12;28;6;0
7.569928;7.567346;5.852202;5.288267;5.771441;5.652489;5.866468;5.860786;6.249975;6.109248;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;2;12;28;3;1
7.283448;7.275865;5.003946;4.990433;5.375278;5.267858;5.897154;5.164786;5.036952;5.036952;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;0.000000;2;12;30;3;1
7.406104;7.404888;5.843544;5.796058;6.543912;6.542472;4.584968;4.382027;5.662961;5.662961;0.940983;1.000000;0.000000;0.000000;1.000000;1.000000;2.000000;2;14;28;3;0
6.880384;6.741701;5.318120;5.247024;4.744932;4.727388;6.089045;5.932245;4.465908;4.418840;0.940983;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;2;14;30;3;0
10.411449;10.369514;9.008592;8.889859;9.030376;8.957382;8.947286;8.947286;8.403801;8.272315;0.940983;1.000000;1.000000;2.000000;0.000000;4.000000;4.000000;2;16;0;12;0
9.008592;8.889859;7.363280;7.280008;7.113142;7.079185;7.602901;7.512618;7.712891;7.247081;0.940983;1.000000;1.000000;2.000000;0.000000;3.000000;3.000000;2;16;0;9;0
7.363280;7.280008;5.697093;5.680172;5.509388;5.493062;6.248043;5.872118;6.228511;5.739793;0.940983;1.000000;1.000000;2.000000;0.000000;2.000000;2.000000;2;16;0;6;1
5.697093;5.680172;4.343805;3.850147;4.060443;3.784190;4.143135;4.143135;4.276666;4.234107;0.940983;1.000000;1.000000;2.000000;0.000000;1.000000;1.000000;2;16;0;3;0
5.509388;5.493062;3.850147;3.806663;3.988984;3.970292;5.298317;5.043425;3.526361;3.433987;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;2;16;2;3;0
6.248043;5.872118;4.753590;4.158883;5.257495;3.988984;4.969813;4.521789;3.931826;3.663562;0.940983;1.000000;1.000000;1.000000;0.000000;1.000000;1.000000;2;18;0;3;0
6.228511;5.739793;4.234107;3.970292;5.087596;4.043051;4.983607;4.779123;4.682131;3.688879;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;18;2;3;0
7.113142;7.079185;5.627621;5.609472;5.978886;5.966147;5.834811;5.749393;5.308268;5.308268;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;2;16;4;6;1
5.627621;5.609472;4.499810;3.931826;3.637586;3.637586;4.382027;4.343805;4.394449;3.806663;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;2;16;4;3;0
5.978886;5.966147;4.394449;4.343805;4.663439;4.595120;4.605170;4.605170;4.564348;4.356709;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;2;16;6;3;0
5.834811;5.749393;4.564348;4.304065;4.234107;3.496508;3.850147;3.806663;3.871201;3.713572;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;18;4;3;0
5.308268;5.308268;3.295837;3.295837;3.737670;3.737670;3.663562;3.555348;3.891820;3.761200;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;18;6;3;0
7.602901;7.512618;6.291569;6.214608;5.843544;5.666427;6.171700;6.056784;6.115892;5.993961;0.940983;1.000000;1.000000;2.000000;0.000000;2.000000;2.000000;2;20;0;6;1
6.291569;6.214608;4.025352;3.637586;5.288267;5.214936;4.634729;4.634729;4.718499;4.709530;0.940983;1.000000;1.000000;2.000000;0.000000;1.000000;1.000000;2;20;0;3;0
5.843544;5.666427;4.852030;4.736198;4.820282;4.624973;4.343805;3.713572;3.761200;3.610918;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;20;2;3;0
6.171700;6.056784;4.927254;4.927254;4.454347;4.442651;5.147494;4.043051;4.624973;4.553877;0.940983;1.000000;1.000000;1.000000;0.000000;1.000000;1.000000;2;22;0;3;0
6.115892;5.993961;4.828314;4.553877;4.369448;4.143135;5.342334;4.174387;4.820282;4.795791;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;2;22;2;3;0
7.712891;7.247081;6.276643;5.476463;6.200509;5.905362;5.937536;5.905362;6.336826;5.652489;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;20;4;6;0
6.276643;5.476463;4.812184;3.737670;5.424950;4.262680;3.871201;3.401197;5.298317;4.127134;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;20;4;3;0
6.200509;5.905362;4.897840;4.488636;4.158883;4.143135;5.141664;4.110874;3.912023;3.891820;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;2;20;6;3;0
5.937536;5.905362;4.969813;4.867535;4.248495;3.951244;4.219508;4.110874;4.110874;4.043051;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;2;22;4;3;0
6.336826;5.652489;5.676754;4.094345;4.343805;3.332205;4.919981;4.025352;5.293305;5.010635;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;22;6;3;0
9.030376;8.957382;6.930495;6.865891;7.395108;7.258412;7.499424;7.409136;8.105005;8.090709;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;2;16;8;9;0
6.930495;6.865891;5.493062;5.493062;5.624018;5.509388;5.429346;5.267858;5.891644;5.598422;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;2;16;8;6;1
5.493062;5.493062;4.369448;4.248495;3.555348;3.367296;3.583519;3.555348;3.663562;3.610918;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;2;16;8;3;0
5.624018;5.509388;4.382027;4.382027;3.135494;3.044523;3.737670;3.737670;4.174387;3.688879;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;16;10;3;0
5.429346;5.267858;4.007333;3.555348;3.737670;3.737670;3.688879;3.401197;3.850147;3.761200;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;2;18;8;3;0
5.891644;5.598422;3.970292;3.970292;4.290460;4.276666;4.736198;4.317488;3.912023;3.891820;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;18;10;3;0
7.395108;7.258412;5.693732;5.575949;5.730100;5.472270;6.077642;6.052089;6.285998;6.091310;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;2.000000;2;16;12;6;1
5.693732;5.575949;4.007333;3.828641;4.025352;3.891820;3.496508;3.496508;5.402678;4.430817;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;2.000000;2;16;12;3;0
5.730100;5.472270;4.553877;4.454347;4.189655;3.871201;4.564348;4.043051;4.653960;4.234107;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;0.000000;2;16;14;3;0
6.077642;6.052089;4.564348;4.454347;4.290460;4.110874;4.744932;4.595120;5.176150;4.905275;0.940983;1.000000;1.000000;0.000000;1.000000;1.000000;2.000000;2;18;12;3;0
6.285998;6.091310;4.812184;4.465908;4.077538;4.060443;5.043425;5.003946;5.463832;5.283204;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;1.000000;2;18;14;3;0
7.499424;7.409136;5.953243;5.796058;6.021023;5.955837;6.236370;6.018593;6.218600;6.208590;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;2;20;8;6;0
5.953243;5.796058;4.779123;4.595120;5.030438;4.276666;4.369448;4.204693;4.521789;4.521789;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;2;20;8;3;0
6.021023;5.955837;4.564348;3.931826;4.521789;4.510859;4.510859;4.510859;4.343805;4.262680;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;2;20;10;3;0
6.236370;6.018593;4.304065;4.158883;4.465908;4.356709;5.153292;4.762174;5.370638;4.962845;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;22;8;3;0
6.218600;6.208590;5.347107;5.105946;4.219508;4.219508;5.204007;5.204007;4.709530;4.624973;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;22;10;3;0
8.105005;8.090709;6.558198;6.505784;7.057898;7.057898;6.318968;6.297109;6.473891;6.461468;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;2;20;12;6;0
6.558198;6.505784;4.025352;3.828641;5.627621;5.209486;5.252274;5.252274;5.484797;5.416101;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;2;20;12;3;0
7.057898;7.057898;4.905275;4.905275;4.962845;4.672829;6.297109;6.289716;6.075346;6.070738;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;20;14;3;0
6.318968;6.297109;4.219508;3.912023;4.094345;3.737670;5.332719;5.273000;5.459586;5.455321;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;2;22;12;3;0
6.473891;6.461468;4.709530;4.624973;4.304065;4.262680;5.099866;5.099866;4.682131;4.682131;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;22;14;3;0
8.947286;8.947286;7.632885;7.595387;7.419980;7.412160;7.328437;7.328437;7.131699;7.127694;0.940983;1.000000;1.000000;0.000000;0.000000;3.000000;3.000000;2;24;0;9;0
7.632885;7.595387;6.075346;6.075346;6.156979;6.035481;6.154858;6.115892;6.122493;6.030685;0.940983;1.000000;1.000000;0.000000;0.000000;2.000000;2.000000;2;24;0;6;1
6.075346;6.075346;4.369448;4.204693;5.105946;5.105946;4.219508;4.143135;4.369448;4.343805;0.940983;1.000000;1.000000;0.000000;0.000000;1.000000;1.000000;2;24;0;3;0
6.156979;6.035481;4.997212;4.143135;4.007333;3.988984;4.852030;4.844187;4.219508;4.219508;0.940983;1.000000;1.000000;0.000000;1.000000;0.000000;1.000000;2;24;2;3;0
6.154858;6.115892;4.727388;4.477337;4.605170;4.574711;4.394449;4.234107;4.624973;4.553877;0.940983;1.000000;0.000000;1.000000;0.000000;1.000000;1.000000;2;26;0;3;0
6.122493;6.030685;5.043425;4.867535;5.262690;4.919981;3.871201;3.850147;3.637586;3.637586;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;26;2;3;0
7.419980;7.412160;5.958425;5.958425;6.220590;6.118097;5.916202;5.916202;6.265301;6.025866;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;2;24;4;6;1
5.958425;5.958425;3.951244;3.850147;4.828314;4.828314;4.356709;3.663562;4.672829;4.615120;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;2;24;4;3;0
6.220590;6.118097;5.187386;5.153292;4.543295;4.110874;5.262690;4.110874;4.356709;4.343805;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;24;6;3;0
5.916202;5.916202;4.158883;4.158883;4.488636;4.488636;4.644391;4.543295;3.806663;3.806663;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;2;26;4;3;0
6.265301;6.025866;4.605170;4.356709;5.384495;4.634729;4.553877;4.553877;4.718499;4.543295;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;26;6;3;0
7.328437;7.328437;6.030685;5.983936;5.683580;5.683580;5.828946;5.828946;5.802118;5.780744;0.940983;1.000000;1.000000;2.000000;0.000000;2.000000;2.000000;2;28;0;6;1
6.030685;5.983936;5.099866;4.779123;4.736198;4.691348;3.828641;3.761200;3.871201;3.850147;0.940983;1.000000;1.000000;2.000000;0.000000;1.000000;1.000000;2;28;0;3;0
5.683580;5.683580;4.248495;4.248495;4.330733;3.988984;4.454347;4.418840;3.761200;3.713572;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;2;28;2;3;0
5.828946;5.828946;3.951244;3.951244;4.110874;4.094345;4.158883;4.158883;4.343805;3.850147;0.940983;1.000000;1.000000;1.000000;0.000000;1.000000;1.000000;2;30;0;3;0
5.802118;5.780744;4.077538;3.970292;4.875197;4.204693;4.158883;4.158883;4.189655;4.189655;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;30;2;3;0
7.131699;7.127694;5.488938;5.365976;5.783825;5.780744;5.525453;5.521461;5.768321;5.739793;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;28;4;6;1
5.488938;5.365976;3.951244;3.931826;4.174387;3.806663;4.330733;4.060443;3.891820;3.806663;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2;28;4;3;0
