sequencia;parameter;cqs;n_frame;frame_type;av1_encode_strategy_time;av1_get_second_pass_params_time;denoise_and_encode_time;apply_filtering_time;av1_tpl_setup_stats_time;encode_frame_to_data_rate_time;encode_with_recode_loop_time;loop_filter_time;cdef_time;loop_restoration_time;av1_pack_bitstream_final_time;av1_encode_frame_time;av1_compute_global_motion_time;av1_setup_motion_field_time;encode_sb_row_time;rd_pick_partition_time;av1_prune_partitions_time;none_partition_search_time;split_partition_search_time;rectangular_partition_search_time;ab_partitions_search_time;rd_pick_4partition_time;encode_sb_time;rd_pick_sb_modes_time;av1_rd_pick_intra_mode_sb_time;av1_rd_pick_inter_mode_sb_time;set_params_rd_pick_inter_mode_time;skip_inter_mode_time;handle_inter_mode_time;evaluate_motion_mode_for_winner_candidates_time;do_tx_search_time;handle_intra_mode_time;refine_winner_mode_tx_time;av1_search_palette_mode_time;handle_newmv_time;compound_type_rd_time;interpolation_filter_search_time;motion_mode_rd_time;
BQMall_832x480_60;orig;55;59;INTER_FRAME;       497562297 ;             117 ;       497562028 ;         2634228 ;        17039035 ;       477886622 ;       471083175 ;          685688 ;          705161 ;         5382938 ;           25870 ;       470797834 ;        14980583 ;            5013 ;       456030485 ;       455398828 ;         3639464 ;       253887845 ;        61459913 ;       119639092 ;        33965262 ;        40460930 ;          565970 ;       442280463 ;         7264522 ;       434927049 ;         2800821 ;         1996933 ;       379267375 ;            7313 ;        24350579 ;        23610122 ;           14829 ;               0 ;        33575937 ;       175926646 ;        21145106 ;        56966628 ;
BQMall_832x480_60;all_disable;55;59;INTER_FRAME;       769021790 ;             115 ;       769021509 ;         2655900 ;        17370597 ;       748992835 ;       741780745 ;          731812 ;          767666 ;         5683052 ;           25597 ;       741495726 ;        15612555 ;            5171 ;       726094219 ;       725450808 ;           18556 ;       285364173 ;       133918489 ;       279390110 ;        35389029 ;       121411024 ;          721561 ;       708861156 ;         7858279 ;       700804257 ;         5721608 ;         4259692 ;       609911570 ;           17062 ;        35965059 ;        38764776 ;           30850 ;               0 ;        56381040 ;       277515779 ;        34186047 ;        85045074 ;
BQMall_832x480_60;set_disable_av1_ml_prune_rect_partition;55;59;INTER_FRAME;       524627467 ;              99 ;       524627184 ;         2700982 ;        17001710 ;       504922329 ;       497757207 ;          732695 ;          736633 ;         5665361 ;           26553 ;       497471974 ;        15633558 ;            5179 ;       482049258 ;       481404537 ;         3907145 ;       268585729 ;        64704697 ;       126168692 ;        36086577 ;        42614095 ;          615299 ;       467236261 ;         7266650 ;       459865610 ;         3065490 ;         2181742 ;       401633565 ;            8006 ;        25429747 ;        24495604 ;           15212 ;               0 ;        36141714 ;       186179711 ;        22478528 ;        59962600 ;
BQMall_832x480_60;set_disable_prune_partitions_after_none;55;59;INTER_FRAME;       551060967 ;             116 ;       551060666 ;         2733715 ;        17888119 ;       530436652 ;       523231590 ;          724387 ;          738241 ;         5711124 ;           27271 ;       522947039 ;        15869465 ;            5198 ;       507287521 ;       506639976 ;         5293460 ;       282436431 ;        69265413 ;       129875173 ;        38496362 ;        43945550 ;          716361 ;       485828458 ;         7262793 ;       478441700 ;         4256686 ;         3004351 ;       415836245 ;           11480 ;        25631587 ;        25349129 ;           23600 ;               0 ;        39535482 ;       188086621 ;        23407139 ;        65807818 ;
BQMall_832x480_60;set_disable_prune_partitions_after_split;55;59;INTER_FRAME;       521014142 ;             100 ;       521013869 ;         2611183 ;        17159250 ;       501241302 ;       494365895 ;          687119 ;          703592 ;         5454446 ;           26310 ;       494081915 ;        14968125 ;            4966 ;       479326181 ;       478696053 ;         3689331 ;       249975181 ;        76569303 ;       133826545 ;        42441081 ;        46116900 ;          589379 ;       465764507 ;         7254782 ;       458403734 ;         3091869 ;         2268168 ;       398874175 ;            9604 ;        25004712 ;        25806440 ;           19081 ;               0 ;        37121715 ;       180050853 ;        22383026 ;        60342610 ;
BQMall_832x480_60;set_disable_prune_partitions_before_search;55;59;INTER_FRAME;       558625103 ;             119 ;       558624818 ;         2633586 ;        16838272 ;       539150816 ;       532369187 ;          685024 ;          712027 ;         5355774 ;           24956 ;       532085316 ;        14883599 ;            4990 ;       517414685 ;       516786672 ;           12826 ;       253301429 ;        72524945 ;       181386485 ;        26515768 ;        50543239 ;          562282 ;       505832902 ;         7244389 ;       498491590 ;         2996446 ;         2122685 ;       437615406 ;            7889 ;        26218082 ;        26425741 ;           15126 ;               0 ;        36687390 ;       207479774 ;        24131986 ;        62183471 ;
BQMall_832x480_60;orig;43;59;INTER_FRAME;       929043138 ;             114 ;       929042863 ;         2711578 ;        20904894 ;       905424209 ;       897947995 ;          752104 ;         1219887 ;         5455213 ;           45072 ;       897662102 ;        16462333 ;            5419 ;       881409027 ;       880762177 ;         5443149 ;       505636899 ;       120125483 ;       242578239 ;        49342099 ;        70997759 ;         1007423 ;       858654112 ;         9016891 ;       849490947 ;         4421850 ;         3440774 ;       728440134 ;           12665 ;        57884202 ;        50171493 ;           26014 ;               0 ;        65538841 ;       341264548 ;        36732060 ;        98925338 ;
BQMall_832x480_60;all_disable;43;59;INTER_FRAME;      1327888826 ;             111 ;      1327888548 ;         2647057 ;        20223700 ;      1305015642 ;      1297494057 ;          754689 ;         1251726 ;         5466649 ;           44689 ;      1297190719 ;        16419200 ;            5421 ;      1280998923 ;      1280336862 ;           41746 ;       519740215 ;       240988769 ;       500673622 ;        43159532 ;       211149058 ;         1210962 ;      1255763056 ;        10436981 ;      1245027846 ;         8027590 ;         6537644 ;      1060644961 ;           27604 ;        78963659 ;        81368507 ;           52591 ;               0 ;        99885987 ;       482696208 ;        54961126 ;       137631205 ;
BQMall_832x480_60;set_disable_av1_ml_prune_rect_partition;43;59;INTER_FRAME;       916872664 ;             118 ;       916872379 ;         2641205 ;        20627860 ;       893601121 ;       886133256 ;          758897 ;         1237173 ;         5422877 ;           45102 ;       885827196 ;        16330344 ;            5341 ;       869727013 ;       869057284 ;         5338853 ;       500792360 ;       118023324 ;       238049965 ;        48357216 ;        69771682 ;          994233 ;       847180045 ;         9801132 ;       837229113 ;         4369107 ;         3336125 ;       717783705 ;           12856 ;        56859444 ;        49918831 ;           25212 ;               0 ;        63335469 ;       337427771 ;        36332555 ;        98072287 ;
BQMall_832x480_60;set_disable_prune_partitions_after_none;43;59;INTER_FRAME;       963083330 ;             108 ;       963083049 ;         2649586 ;        20696869 ;       939734394 ;       932252845 ;          742021 ;         1229896 ;         5460520 ;           45209 ;       931946021 ;        16365218 ;            5367 ;       915811661 ;       915145194 ;         6632940 ;       521472012 ;       126097780 ;       246923570 ;        56298685 ;        73650691 ;         1241898 ;       884053388 ;         9811673 ;       874052054 ;         6081408 ;         4724164 ;       746372362 ;           19170 ;        58146465 ;        51777997 ;           38230 ;               0 ;        69487571 ;       343783426 ;        38750448 ;       105233821 ;
BQMall_832x480_60;set_disable_prune_partitions_after_split;43;59;INTER_FRAME;       972434235 ;             113 ;       972433955 ;         2637128 ;        20282796 ;       949511825 ;       942132506 ;          739829 ;         1229853 ;         5361298 ;           44408 ;       941826964 ;        16599670 ;            5360 ;       925457545 ;       924789536 ;         5310223 ;       501880391 ;       148053416 ;       272393975 ;        58734301 ;        82392040 ;          949944 ;       904727320 ;         9810108 ;       894761424 ;         4646640 ;         3733151 ;       764878798 ;           14855 ;        60812428 ;        55142657 ;           29305 ;               0 ;        69672727 ;       354353021 ;        38514788 ;       102473078 ;
BQMall_832x480_60;set_disable_prune_partitions_before_search;43;59;INTER_FRAME;      1014930951 ;             123 ;      1014930674 ;         2667122 ;        20198175 ;       992063180 ;       984662676 ;          751600 ;         1206954 ;         5394881 ;           43286 ;       984355570 ;        16296156 ;            5364 ;       968290995 ;       967626515 ;           22314 ;       492949702 ;       136437877 ;       336028814 ;        39752658 ;        90023262 ;          987037 ;       948773123 ;         9791021 ;       938812276 ;         4577658 ;         3428578 ;       809577412 ;           13253 ;        61536443 ;        54673514 ;           25866 ;               0 ;        67448861 ;       391506874 ;        40181396 ;       103382275 ;
BQMall_832x480_60;orig;32;60;INTER_FRAME;      1350330869 ;             118 ;      1350330544 ;         2573015 ;        19773429 ;      1327981391 ;      1319646381 ;          801095 ;         1876031 ;         5581258 ;           72535 ;      1319342742 ;        17871828 ;            5984 ;      1301692558 ;      1301008850 ;         7683314 ;       688371212 ;       191250889 ;       411198545 ;        77476929 ;       108597620 ;         1372207 ;      1273534503 ;        11310188 ;      1262046443 ;         5068629 ;         4150011 ;      1030276798 ;           16714 ;       127682961 ;        88581160 ;           36740 ;               0 ;        79291797 ;       501518833 ;        52025896 ;       131660279 ;
BQMall_832x480_60;all_disable;32;60;INTER_FRAME;      2180535829 ;             129 ;      2180535499 ;         2552195 ;        19067678 ;      2158912861 ;      2150663475 ;          799075 ;         1789814 ;         5584416 ;           72058 ;      2150380685 ;        17552480 ;            5786 ;      2133030778 ;      2132369092 ;           53241 ;       865823148 ;       405814446 ;       838447038 ;        72232884 ;       347797416 ;         1933829 ;      2095123523 ;        11991924 ;      2082679713 ;        11757004 ;        10458678 ;      1694455123 ;           45237 ;       186341426 ;       164611393 ;           89098 ;               0 ;       144324760 ;       804384224 ;        90655979 ;       215503952 ;
BQMall_832x480_60;set_disable_av1_ml_prune_rect_partition;32;60;INTER_FRAME;      1341583749 ;             104 ;      1341583446 ;         2601746 ;        19938682 ;      1319040256 ;      1310677200 ;          803159 ;         1859079 ;         5624259 ;           72622 ;      1310386351 ;        17684690 ;            5899 ;      1292909760 ;      1292243225 ;         7698680 ;       686036067 ;       189197299 ;       406673554 ;        76643253 ;       107458448 ;         1396745 ;      1264444585 ;        11379832 ;      1252876454 ;         5154346 ;         4118633 ;      1022277283 ;           16086 ;       127467769 ;        87813355 ;           33203 ;               0 ;        79381794 ;       496496597 ;        52340470 ;       131153878 ;
BQMall_832x480_60;set_disable_prune_partitions_after_none;32;60;INTER_FRAME;      1447610353 ;             111 ;      1447610069 ;         2562112 ;        20211832 ;      1424833407 ;      1416670518 ;          792674 ;         1775708 ;         5518346 ;           72243 ;      1416382658 ;        17701187 ;            5862 ;      1398888824 ;      1398223373 ;         9117965 ;       751646085 ;       197154396 ;       431375829 ;        79817703 ;       115348429 ;         1642211 ;      1361603856 ;        11389985 ;      1349990641 ;         6771957 ;         5654837 ;      1104195829 ;           23014 ;       129306267 ;        95357901 ;           49719 ;               0 ;        91597005 ;       533565423 ;        57343919 ;       146840270 ;
BQMall_832x480_60;set_disable_prune_partitions_after_split;32;60;INTER_FRAME;      1443175365 ;             114 ;      1443175081 ;         2600000 ;        20143349 ;      1420428955 ;      1412059930 ;          802813 ;         1869367 ;         5620541 ;           72238 ;      1411756033 ;        17614044 ;            5830 ;      1394365247 ;      1393683588 ;         7616659 ;       689272901 ;       246909927 ;       469846028 ;        96213574 ;       125709397 ;         1414520 ;      1367059871 ;        11377417 ;      1355469983 ;         5759371 ;         4731879 ;      1106399573 ;           18869 ;       132910526 ;        98453894 ;           45124 ;               0 ;        91355621 ;       529478642 ;        56777575 ;       139449660 ;
BQMall_832x480_60;set_disable_prune_partitions_before_search;32;60;INTER_FRAME;      1537606697 ;             126 ;      1537606407 ;         2574730 ;        19898046 ;      1515130941 ;      1506869214 ;          788303 ;         1837603 ;         5559997 ;           71753 ;      1506567523 ;        17612386 ;            5838 ;      1489176541 ;      1488497736 ;           24869 ;       741408349 ;       218278843 ;       529751351 ;        63555681 ;       143547545 ;         1403780 ;      1464193604 ;        11306536 ;      1452696759 ;         5579245 ;         4368349 ;      1194451138 ;           16748 ;       145065047 ;        96770828 ;           38053 ;               0 ;        87445089 ;       596136545 ;        60782885 ;       146217138 ;
BQMall_832x480_60;orig;20;60;INTER_FRAME;      1926933719 ;             116 ;      1926933395 ;         2368836 ;        20292226 ;      1904269534 ;      1895424741 ;          819134 ;         2280193 ;         5621906 ;          119412 ;      1895130039 ;        18353176 ;            6350 ;      1876985101 ;      1876305170 ;        12205002 ;       937511669 ;       290491153 ;       661244116 ;       101712748 ;       153960681 ;         2093157 ;      1837692585 ;        13370460 ;      1824082311 ;         6711217 ;         5659013 ;      1369813767 ;           21599 ;       285940942 ;       147596440 ;           54684 ;               0 ;        89190444 ;       714422179 ;        73789008 ;       192941750 ;
BQMall_832x480_60;all_disable;20;60;INTER_FRAME;      3402639902 ;             116 ;      3402639604 ;         2397290 ;        20848038 ;      3379391525 ;      3370449963 ;          838854 ;         2295134 ;         5684932 ;          118551 ;      3370152417 ;        18409537 ;            6372 ;      3351954649 ;      3351266417 ;           75631 ;      1363544701 ;       633919147 ;      1315473933 ;       117627905 ;       543592581 ;         2978095 ;      3299604499 ;        14032149 ;      3284922546 ;        15623077 ;        14873214 ;      2451430009 ;           62845 ;       471350689 ;       309793644 ;          136597 ;               0 ;       182060708 ;      1246401826 ;       139646796 ;       362153057 ;
BQMall_832x480_60;set_disable_av1_ml_prune_rect_partition;20;60;INTER_FRAME;      1930490596 ;             117 ;      1930490294 ;         2404670 ;        20592235 ;      1907490618 ;      1898646708 ;          823805 ;         2277725 ;         5618971 ;          119339 ;      1898361530 ;        18477642 ;            6381 ;      1880082995 ;      1879410741 ;        12322235 ;       939068321 ;       291065386 ;       662658637 ;       101320688 ;       154194751 ;         2098926 ;      1840670816 ;        13153072 ;      1827276870 ;         6690702 ;         5571990 ;      1369838942 ;           21216 ;       288077625 ;       148751289 ;           57215 ;               0 ;        89136785 ;       712977441 ;        74422052 ;       193908142 ;
BQMall_832x480_60;set_disable_prune_partitions_after_none;20;60;INTER_FRAME;      2086567893 ;             121 ;      2086567600 ;         2449000 ;        20504950 ;      2063610968 ;      2054726673 ;          831869 ;         2264885 ;         5662589 ;          120792 ;      2054442218 ;        18714387 ;            6397 ;      2035926089 ;      2035254726 ;        13737715 ;      1015861127 ;       305128367 ;       720157646 ;       107992685 ;       164353812 ;         2436534 ;      1986739467 ;        13134878 ;      1973282999 ;         8535995 ;         7395140 ;      1488001924 ;           31292 ;       295424050 ;       162742309 ;           67799 ;               0 ;       106342556 ;       767550208 ;        82676155 ;       216156712 ;
BQMall_832x480_60;set_disable_prune_partitions_after_split;20;60;INTER_FRAME;      2026098194 ;             132 ;      2026097891 ;         2423281 ;        20262441 ;      2003409398 ;      1994520850 ;          823257 ;         2300535 ;         5640199 ;          120422 ;      1994222148 ;        18547213 ;            6411 ;      1975887643 ;      1975201124 ;        12358297 ;       935256228 ;       359547087 ;       741483164 ;       110148552 ;       169354211 ;         2046366 ;      1937681638 ;        13384858 ;      1924032262 ;         7341876 ;         6428957 ;      1439727654 ;           32034 ;       296464437 ;       164427512 ;           58473 ;               0 ;       101340165 ;       739059799 ;        79634653 ;       206297439 ;
BQMall_832x480_60;set_disable_prune_partitions_before_search;20;60;INTER_FRAME;      2394332839 ;             122 ;      2394332532 ;         2409923 ;        20493843 ;      2371426019 ;      2362609438 ;          812060 ;         2265853 ;         5616195 ;          118434 ;      2362307886 ;        18262699 ;            6251 ;      2344261970 ;      2343578841 ;           43069 ;      1170068438 ;       344540223 ;       826597245 ;       104455644 ;       227886775 ;         2130871 ;      2308679039 ;        13253766 ;      2295150789 ;         7943605 ;         6410815 ;      1737090207 ;           25149 ;       362953631 ;       171408658 ;           51699 ;               0 ;       102085821 ;       928403238 ;        89960366 ;       234907866 ;
Campfire_3840x2160_30fps_10bit_420;orig;55;29;INTER_FRAME;     27517399478 ;              71 ;     27517399313 ;        22433020 ;       451200409 ;     27043720908 ;     26904475885 ;        17604699 ;        40302513 ;        79081745 ;         2236871 ;     26894385320 ;        19653090 ;           68366 ;     26884169251 ;     26870657257 ;       134088538 ;     12304871197 ;      4088318081 ;      5024564236 ;      6407651358 ;      2917168866 ;        22602532 ;     26479468064 ;       130707758 ;     26345928864 ;        93456800 ;        64057456 ;     19359158909 ;          219846 ;      4010876434 ;      2733780208 ;          530526 ;               0 ;      2316227307 ;      9239889827 ;       526233396 ;      2800494381 ;
Campfire_3840x2160_30fps_10bit_420;all_disable;55;29;INTER_FRAME;     29886589371 ;              81 ;     29886589199 ;        22520198 ;       454282386 ;     29409741286 ;     29269794445 ;        18050487 ;        40024097 ;        79631368 ;         2222085 ;     29259602242 ;        20216471 ;           67705 ;     29248931382 ;     29235309546 ;          264464 ;     12238746434 ;      4760647123 ;      9569183940 ;      4212827557 ;      3138826941 ;        22920453 ;     28969827850 ;       132776903 ;     28833409456 ;        99863900 ;        68032939 ;     21478087112 ;          243629 ;      4183714822 ;      2912895030 ;          534196 ;               0 ;      2541446500 ;     10342986868 ;       577773615 ;      2974964889 ;
Campfire_3840x2160_30fps_10bit_420;set_disable_av1_ml_prune_rect_partition;55;29;INTER_FRAME;     27610109028 ;              76 ;     27610108838 ;        22705536 ;       460291637 ;     27127066206 ;     26985449187 ;        17612283 ;        40384093 ;        81361627 ;         2239286 ;     26975234472 ;        19399234 ;           68203 ;     26965392924 ;     26951758195 ;       134402082 ;     12339152467 ;      4117673872 ;      5087231810 ;      6392456578 ;      2920922783 ;        23167502 ;     26558541921 ;       131620301 ;     26423689272 ;        93889829 ;        64125965 ;     19447526867 ;          228017 ;      3990969056 ;      2740584480 ;          513037 ;               0 ;      2341066054 ;      9283230432 ;       532015412 ;      2808048797 ;
Campfire_3840x2160_30fps_10bit_420;set_disable_prune_partitions_after_none;55;29;INTER_FRAME;     27678606512 ;              84 ;     27678606322 ;        22906990 ;       472735654 ;     27182919015 ;     27042988228 ;        17855391 ;        40387258 ;        79352010 ;         2316781 ;     27032856047 ;        19951888 ;           68756 ;     27022371622 ;     27008779633 ;       134667002 ;     12370274742 ;      4108316808 ;      5046602002 ;      6435140160 ;      2939011081 ;        22707697 ;     26614044277 ;       131539187 ;     26479574273 ;        92451035 ;        64377426 ;     19437316997 ;          206765 ;      4036483958 ;      2762821745 ;          513566 ;               0 ;      2330880840 ;      9279932029 ;       528309919 ;      2799517779 ;
Campfire_3840x2160_30fps_10bit_420;set_disable_prune_partitions_after_split;55;29;INTER_FRAME;     27378593075 ;              70 ;     27378592916 ;        22571045 ;       455368311 ;     26900608099 ;     26760333567 ;        17664738 ;        40068381 ;        80272412 ;         2249176 ;     26750209654 ;        19265796 ;           67102 ;     26740415756 ;     26726890849 ;       134079426 ;     12228009329 ;      4086299845 ;      5059393074 ;      6329224772 ;      2900192287 ;        22895774 ;     26339779570 ;       131194069 ;     26205685132 ;        93997293 ;        64332738 ;     19273167884 ;          221687 ;      3965893007 ;      2720793463 ;          555679 ;               0 ;      2334431413 ;      9192248847 ;       528494078 ;      2766722178 ;
Campfire_3840x2160_30fps_10bit_420;set_disable_prune_partitions_before_search;55;29;INTER_FRAME;     29932438659 ;              67 ;     29932438488 ;        22786236 ;       463793083 ;     29445813654 ;     29305171066 ;        17973786 ;        39947560 ;        80468645 ;         2233322 ;     29294850146 ;        19280136 ;           67285 ;     29285242120 ;     29271503364 ;          299985 ;     12315712761 ;      4728357500 ;      9515994051 ;      4282675918 ;      3072312283 ;        22813787 ;     28997614072 ;       132264081 ;     28862175518 ;        98757941 ;        67827785 ;     21413549007 ;          259328 ;      4267916126 ;      2924989165 ;          531472 ;               0 ;      2525609957 ;     10335179923 ;       572940858 ;      2970492180 ;
Campfire_3840x2160_30fps_10bit_420;orig;43;30;INTER_FRAME;     31499527053 ;              75 ;     31499526844 ;        22405749 ;       468729017 ;     31008344574 ;     30852273933 ;        18176392 ;        50581949 ;        83591539 ;         3700442 ;     30842057089 ;        20566538 ;           74082 ;     30831027551 ;     30817288150 ;       153968069 ;     16231943625 ;      4196177956 ;      6711786554 ;      5572730126 ;      2042929317 ;        34928543 ;     30360357821 ;        77024618 ;     30280490056 ;        93455671 ;        64063638 ;     21925140116 ;          216432 ;      5044042264 ;      3066588887 ;          528863 ;               0 ;      2387099393 ;      8869999203 ;       525823506 ;      2799832726 ;
Campfire_3840x2160_30fps_10bit_420;all_disable;43;30;INTER_FRAME;     36437206889 ;              80 ;     36437206703 ;        22323460 ;       465213246 ;     35949623136 ;     35793974269 ;        17977598 ;        50649971 ;        83290863 ;         3710916 ;     35783718783 ;        20468981 ;           73737 ;     35772835276 ;     35759059595 ;          348754 ;     16280493396 ;      5652493279 ;     12231768159 ;      3364449818 ;      3789194773 ;        34445702 ;     35449865861 ;        78906400 ;     35367422769 ;       104331125 ;        71328190 ;     25438666883 ;          252954 ;      5995199698 ;      3660708366 ;          569397 ;               0 ;      2694198782 ;     10610941535 ;       593017724 ;      3102998989 ;
Campfire_3840x2160_30fps_10bit_420;set_disable_av1_ml_prune_rect_partition;43;30;INTER_FRAME;     31510217153 ;              70 ;     31510216964 ;        22052075 ;       454810766 ;     31033308455 ;     30877821698 ;        18656306 ;        51018118 ;        82123009 ;         3669797 ;     30868236364 ;        20865422 ;           74573 ;     30856253871 ;     30843157371 ;       151640891 ;     16183616227 ;      4239949826 ;      6808024665 ;      5541382026 ;      2064373847 ;        34675219 ;     30405354568 ;        72833181 ;     30329641345 ;        92348416 ;        63688329 ;     21929593889 ;          217890 ;      5075192528 ;      3080794916 ;          480674 ;               0 ;      2368350742 ;      8944343029 ;       525471327 ;      2804472099 ;
Campfire_3840x2160_30fps_10bit_420;set_disable_prune_partitions_after_none;43;30;INTER_FRAME;     31567434958 ;              72 ;     31567434776 ;        22195043 ;       461507451 ;     31083684351 ;     30927836521 ;        18192473 ;        50665756 ;        83259059 ;         3710294 ;     30917618748 ;        20539636 ;           73937 ;     30906609723 ;     30892865994 ;       152717405 ;     16271278544 ;      4209385513 ;      6742634472 ;      5579607963 ;      2044347813 ;        34815942 ;     30442049344 ;        77000476 ;     30362317456 ;        93105604 ;        64130080 ;     21993473900 ;          217860 ;      5054074840 ;      3069014199 ;          588617 ;               0 ;      2375881120 ;      8921204473 ;       526955469 ;      2797752588 ;
Campfire_3840x2160_30fps_10bit_420;set_disable_prune_partitions_after_split;43;30;INTER_FRAME;     31938443581 ;             516 ;     31938442938 ;        22599575 ;       479483236 ;     31436313033 ;     31279652091 ;        18086770 ;        51975982 ;        82813624 ;         3764648 ;     31269429398 ;        21024926 ;           74157 ;     31257942166 ;     31244149982 ;       153797957 ;     16377559999 ;      4301179102 ;      6926443243 ;      5595806687 ;      2096667497 ;        34372696 ;     30802432552 ;        77948818 ;     30721593244 ;        92823239 ;        65041553 ;     22184451547 ;          229359 ;      5149931232 ;      3142096347 ;          465988 ;               0 ;      2400404803 ;      9048618184 ;       530608675 ;      2826576728 ;
Campfire_3840x2160_30fps_10bit_420;set_disable_prune_partitions_before_search;43;30;INTER_FRAME;     35519195672 ;              82 ;     35519195488 ;        22618942 ;       474510479 ;     35022019008 ;     34866305196 ;        18098156 ;        50601719 ;        83305627 ;         3688558 ;     34856080323 ;        20383353 ;           72910 ;     34845239885 ;     34831483958 ;          344911 ;     16242801642 ;      5368338875 ;     11732938032 ;      3427011049 ;      3321636710 ;        35000002 ;     34508863281 ;        76615701 ;     34429001055 ;       101115634 ;        69685220 ;     24781000706 ;          234202 ;      5865326389 ;      3518643866 ;          534167 ;               0 ;      2631307204 ;     10285498738 ;       581955416 ;      3034944918 ;
Campfire_3840x2160_30fps_10bit_420;orig;32;30;INTER_FRAME;     20235414090 ;              89 ;     20235413892 ;        19376901 ;       465019053 ;     19750956345 ;     19590090541 ;        17311345 ;        56901063 ;        80832057 ;         5801615 ;     19579875446 ;        21252360 ;           76161 ;     19568138681 ;     19554361811 ;       269133490 ;     12622432982 ;      2083076035 ;      4983324141 ;      1000135865 ;       575674716 ;        43966245 ;     19029708906 ;        85091404 ;     18942781053 ;        65451696 ;        46528685 ;     14536991487 ;          169259 ;      3036186746 ;      1194007156 ;          369584 ;               0 ;      1359865769 ;      5762694100 ;       364860822 ;      1743219445 ;
Campfire_3840x2160_30fps_10bit_420;all_disable;32;30;INTER_FRAME;     39458060302 ;             105 ;     39458060066 ;        25012138 ;       560528468 ;     38872436763 ;     38673102234 ;        19974748 ;        71816360 ;       100363252 ;         7157760 ;     38660716162 ;        25053858 ;           87149 ;     38647188231 ;     38630605234 ;          398312 ;     21201294391 ;      5241491170 ;     12313297840 ;      1775491920 ;      3214069204 ;        53273864 ;     38243898705 ;       103104243 ;     38136940534 ;       117576915 ;        83087738 ;     29228307107 ;          271855 ;      6164711485 ;      2432514642 ;          664462 ;               0 ;      2779547633 ;     11037885955 ;       667339360 ;      3405639589 ;
Campfire_3840x2160_30fps_10bit_420;set_disable_av1_ml_prune_rect_partition;32;30;INTER_FRAME;     21463828116 ;              93 ;     21463827905 ;        19050860 ;       468323848 ;     20976390964 ;     20805279814 ;        18105212 ;        60046550 ;        86914529 ;         6025014 ;     20795027709 ;        22008121 ;           79221 ;     20782533946 ;     20768576485 ;       283828626 ;     13402899930 ;      2226405175 ;      5305003393 ;      1050495513 ;       621451080 ;        46496508 ;     20213661256 ;        84288351 ;     20127156882 ;        70586993 ;        49851827 ;     15482238971 ;          175766 ;      3197931676 ;      1258158070 ;          343913 ;               0 ;      1451692093 ;      6141501457 ;       388387337 ;      1847531916 ;
Campfire_3840x2160_30fps_10bit_420;set_disable_prune_partitions_after_none;32;30;INTER_FRAME;     20264339404 ;              76 ;     20264339215 ;        19346537 ;       468497518 ;     19776435468 ;     19615864045 ;        17300877 ;        56917438 ;        80633980 ;         5699222 ;     19605692301 ;        21313805 ;           75477 ;     19593847645 ;     19580109575 ;       268250306 ;     12641731139 ;      2086145783 ;      4992025938 ;       998401431 ;       576191820 ;        43928217 ;     19056287597 ;        84879119 ;     18969600116 ;        65455842 ;        45688113 ;     14529057364 ;          159410 ;      3057805860 ;      1209162687 ;          425319 ;               0 ;      1360884069 ;      5757850643 ;       370468670 ;      1742901304 ;
Campfire_3840x2160_30fps_10bit_420;set_disable_prune_partitions_after_split;32;30;INTER_FRAME;     20187596936 ;              70 ;     20187596754 ;        19207578 ;       464231106 ;     19704100321 ;     19541950964 ;        17223900 ;        56696800 ;        82489192 ;         5719261 ;     19531748913 ;        20762905 ;           74704 ;     19520484838 ;     19506758893 ;       270592960 ;     12558326762 ;      2097621088 ;      4995782856 ;       992873970 ;       590736752 ;        44293592 ;     18982189796 ;        83674403 ;     18896587493 ;        66687993 ;        46927793 ;     14481930926 ;          155809 ;      3043102183 ;      1193887250 ;          383761 ;               0 ;      1385746813 ;      5721177093 ;       367072325 ;      1744991921 ;
Campfire_3840x2160_30fps_10bit_420;set_disable_prune_partitions_before_search;32;30;INTER_FRAME;     34779815499 ;              89 ;     34779815285 ;        19300945 ;       485746845 ;     34274706328 ;     34098996699 ;        17870413 ;        61675123 ;        89739245 ;         6403820 ;     34088775561 ;        23379075 ;           80008 ;     34074869515 ;     34060830074 ;          367558 ;     19336313676 ;      4453333341 ;     10669075410 ;      1721389497 ;      2206266899 ;        48009647 ;     33707017059 ;        83816011 ;     33620053015 ;       103587980 ;        72728540 ;     25819158478 ;          276956 ;      5429528877 ;      2096129937 ;          672939 ;               0 ;      2410457609 ;      9655344921 ;       580155231 ;      3002590702 ;
Campfire_3840x2160_30fps_10bit_420;orig;20;30;INTER_FRAME;     14305985442 ;              81 ;     14305985249 ;        17411777 ;       471109605 ;     13817406045 ;     13653969824 ;        13460635 ;        59787018 ;        82236052 ;         7932430 ;     13643783378 ;        21343459 ;           77954 ;     13631915860 ;     13618211044 ;       264891488 ;      8695219937 ;      1485589090 ;      3371682141 ;       922624940 ;       252551617 ;        51177261 ;     13080683216 ;        95915656 ;     12982960381 ;        53511141 ;        41914217 ;      9749159568 ;          159670 ;      1984222496 ;      1097053538 ;          388992 ;               0 ;      1025538542 ;      3766741383 ;       274184548 ;      1540353506 ;
