
6.943122;6.942157;5.736572;5.710427;5.948035;5.934894;5.159055;5.129899;5.099866;5.099866;6.549651;6.549651;5.817111;5.817111;6.182085;6.175867;6.315358;6.315358;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;2.000000;
6.778785;6.773080;5.313206;5.262690;5.081404;5.049856;5.075174;5.068904;5.342334;5.342334;5.932245;5.888878;6.033086;6.021023;5.978886;5.976351;6.028278;6.025866;0.940983;1.000000;0.000000;2.000000;1.000000;2.000000;1.000000;
7.718686;7.716461;5.141664;5.117994;6.517671;6.431331;5.976351;5.968708;7.002156;7.000334;6.862758;6.843750;7.354362;7.353722;6.354370;6.350886;7.424165;7.410347;0.940983;1.000000;2.000000;1.000000;1.000000;0.000000;2.000000;
10.042031;10.041596;8.878358;8.823942;7.925158;7.883823;7.964156;7.953318;8.665096;8.664061;9.399637;9.398230;9.295508;9.295508;9.318836;9.310548;9.196546;9.191769;0.940983;1.000000;1.000000;0.000000;1.000000;2.000000;2.000000;
8.594524;8.579792;5.288267;5.257495;7.290975;7.201171;5.438079;5.433722;7.669495;7.669495;7.472501;7.428927;7.888710;7.874359;6.056784;6.040255;8.332549;8.294049;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;2.000000;
9.564232;9.553788;7.781973;7.758334;7.980366;7.980023;6.969790;6.962244;8.263848;8.248267;8.942461;8.901231;8.786151;8.785998;8.204398;8.202756;9.053102;9.050993;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;2.000000;
7.952967;7.938446;6.403574;6.322565;5.707110;5.673323;6.056784;6.054440;7.323171;7.313887;6.806829;6.748760;7.570959;7.569412;6.937314;6.920671;7.503841;7.490530;0.940983;0.000000;2.000000;2.000000;1.000000;1.000000;1.000000;
7.452403;7.452403;5.252274;5.247024;5.549076;5.549076;6.442540;6.440947;6.481577;6.475433;6.098074;6.091310;7.154615;7.154615;6.706862;6.703188;6.810143;6.810143;0.940983;0.000000;2.000000;2.000000;1.000000;1.000000;0.000000;
7.532624;7.530480;5.897154;5.897154;6.559615;6.559615;5.703783;5.703783;6.049734;6.023448;7.044033;7.044033;6.583409;6.576469;6.606650;6.606650;7.029088;7.023759;0.940983;0.000000;2.000000;2.000000;1.000000;2.000000;2.000000;
7.588324;7.582738;6.520621;6.507277;5.313206;5.313206;6.091310;6.047372;6.180017;6.180017;6.893656;6.884487;6.897705;6.895683;7.078341;7.069024;6.536692;6.535241;0.940983;0.000000;2.000000;2.000000;1.000000;2.000000;2.000000;
8.951570;8.872767;6.975414;6.953684;6.799056;6.794587;8.510169;8.071218;6.336826;6.304449;7.552762;7.549609;8.681860;8.469473;8.755265;8.576217;7.286876;7.285507;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;1.000000;
7.472501;7.469084;6.165418;6.146329;6.037871;5.993961;5.560682;5.560682;6.335054;6.335054;6.790097;6.779922;6.672033;6.669498;6.706862;6.698268;6.889591;6.878326;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;
7.919356;7.912789;6.530878;6.455199;6.803505;6.766191;6.431331;6.426488;6.300786;6.244167;7.368970;7.368970;7.060476;7.037906;7.174724;7.144407;7.275865;7.275865;0.940983;1.000000;1.000000;0.000000;1.000000;1.000000;2.000000;
8.027476;8.025844;6.533789;6.533789;6.701961;6.695799;6.295266;6.255750;6.874198;6.874198;7.316548;7.316548;7.318540;7.311218;7.113956;7.101676;7.481556;7.472501;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;
9.278560;9.230437;8.756997;8.581294;6.317165;6.317165;7.955776;7.911691;6.505784;6.504288;8.840435;8.765303;8.188689;8.170752;9.147294;9.038484;7.108244;7.108244;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;
7.178545;7.177783;5.164786;5.147494;5.669881;5.666427;5.683580;5.683580;6.188264;6.188264;6.139884;6.131227;6.695799;6.695799;6.249975;6.248043;6.654152;6.652863;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;1.000000;
7.416980;7.416980;5.968708;5.963579;6.063785;6.063785;6.255750;6.255750;5.726848;5.707110;6.731018;6.728629;6.717805;6.715384;6.814543;6.813445;6.642487;6.642487;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;1.000000;
7.023759;7.021976;5.389072;5.389072;6.008813;6.008813;5.583496;5.583496;5.220356;5.220356;6.456769;6.452049;6.188264;6.188264;6.182085;6.182085;6.381816;6.381816;0.940983;1.000000;2.000000;0.000000;1.000000;1.000000;2.000000;
7.635304;7.625107;6.222576;6.222576;5.968708;5.968708;6.381816;6.371612;5.897154;5.780744;6.972606;6.942157;6.934397;6.933423;7.099202;7.065613;6.625392;6.597146;0.940983;0.000000;2.000000;2.000000;1.000000;1.000000;1.000000;
7.360740;7.344073;5.796058;5.783825;5.921578;5.897154;5.793014;5.789960;5.872118;5.700444;6.584791;6.566672;6.610696;6.593045;6.526495;6.519147;6.562444;6.495265;0.940983;0.000000;2.000000;2.000000;1.000000;1.000000;1.000000;
7.648740;7.637716;6.709304;6.706862;5.730100;5.602119;6.415097;6.411819;5.497168;5.488938;7.027315;7.018402;6.824374;6.822197;7.265429;7.262629;6.276643;6.272877;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;1.000000;
8.642415;8.642415;5.484797;5.472270;6.473891;6.437752;6.261492;6.249975;6.293419;6.289716;7.538495;7.528869;7.984122;7.984122;6.692084;6.682108;7.401842;7.396949;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;
8.466742;8.462737;6.917706;6.831954;6.655440;6.569481;7.213032;7.205635;6.810143;6.804615;7.554859;7.467942;7.761745;7.757051;7.847763;7.808323;7.582229;7.582229;0.940983;0.000000;2.000000;2.000000;1.000000;1.000000;2.000000;
7.549083;7.546446;6.536692;6.520621;6.240276;6.173786;6.025866;6.025866;5.579730;5.564520;7.095064;7.090077;6.542472;6.542472;7.014814;7.008505;6.679599;6.666957;0.940983;0.000000;2.000000;2.000000;1.000000;1.000000;1.000000;
7.552762;7.492760;6.734591;6.698268;6.028278;5.913503;5.749393;5.749393;5.433722;5.318120;7.104965;7.064759;6.335054;6.304449;7.050990;7.033506;6.496775;6.361302;0.940983;1.000000;0.000000;1.000000;1.000000;0.000000;1.000000;
7.353082;7.351158;5.966147;5.963579;5.905362;5.783825;5.888878;5.863631;5.968708;5.950643;6.655440;6.599871;6.610696;6.603944;6.651572;6.648984;6.608001;6.608001;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;
7.329094;7.329094;5.998937;5.963579;6.054440;6.054440;5.888878;5.888878;5.638355;5.638355;6.784457;6.784457;6.463029;6.463029;6.613384;6.613384;6.561031;6.561031;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;0.000000;
9.401870;9.360139;5.880533;5.874931;6.816736;6.744059;5.613128;5.556828;6.133398;6.093570;8.785692;8.696844;7.147559;7.096721;6.448889;6.436151;7.412764;7.390799;0.940983;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;
7.076654;7.075809;6.028278;6.028278;5.602119;5.594711;5.123964;5.117994;5.669881;5.659482;6.529419;6.529419;6.214608;6.212606;6.426488;6.426488;6.340359;6.326149;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;1.000000;
8.331586;8.175548;5.488938;5.407172;6.591674;6.481577;5.384495;5.356586;6.855409;6.675823;7.337588;7.226209;7.676474;7.447168;6.154858;6.154858;7.655864;7.481556;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;1.000000;
7.218910;7.166266;5.774551;5.683580;5.564520;5.509388;5.676754;5.645447;6.061457;6.001415;6.356108;6.282267;6.603944;6.561031;6.447306;6.391917;6.502790;6.469250;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;1.000000;
7.183871;7.183871;5.521461;5.505332;5.828946;5.817111;5.918894;5.883322;5.805135;5.746203;6.388561;6.386879;6.580639;6.580639;6.423247;6.410175;6.516193;6.478509;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;
7.556951;7.554335;5.796058;5.777652;6.054440;6.035481;6.469250;6.466145;5.996452;5.986452;6.651572;6.651572;7.030858;7.027315;6.880384;6.880384;6.806829;6.797940;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;
7.167809;7.167038;5.883322;5.863631;5.468060;5.468060;5.849325;5.796058;5.828946;5.817111;6.369901;6.368187;6.530878;6.530878;6.555357;6.551080;6.363028;6.363028;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;1.000000;
9.384545;9.380927;8.189799;8.183397;5.693732;5.673323;8.230044;8.220134;7.606884;7.603898;8.490849;8.490644;8.657998;8.654866;9.015905;9.008958;7.999007;7.989222;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;
7.355641;7.340836;5.981414;5.968708;6.001415;5.998937;5.983936;5.905362;5.968708;5.966147;6.683361;6.675823;6.642487;6.617403;6.648984;6.613384;6.677083;6.674562;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;1.000000;
8.041735;8.041413;6.175867;6.173786;6.470799;6.469250;6.731018;6.721426;7.044033;7.019297;7.026427;7.026427;7.592366;7.590852;7.183871;7.177783;7.490530;7.478735;0.940983;1.000000;2.000000;1.000000;1.000000;0.000000;0.000000;
6.917706;6.917706;5.424950;5.402678;5.501258;5.497168;5.451038;5.451038;5.463832;5.442418;6.165418;6.165418;6.142037;6.142037;6.165418;6.156979;6.186209;6.171700;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;1.000000;
6.805723;6.799056;5.379897;5.375278;5.402678;5.389072;5.411646;5.411646;5.075174;5.068904;6.095825;6.091310;5.921578;5.916202;6.091310;6.082219;6.082219;6.077642;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;2.000000;
6.988413;6.979145;5.451038;5.429346;5.676754;5.655992;5.758902;5.752573;5.393628;5.393628;6.282267;6.269096;6.284134;6.282267;6.361302;6.350886;6.226537;6.218600;0.940983;1.000000;0.000000;2.000000;1.000000;1.000000;1.000000;
6.682108;6.682108;5.220356;5.220356;5.342334;5.342334;5.361292;5.361292;5.043425;5.036952;6.033086;6.030685;5.899898;5.899898;6.082219;6.082219;5.888878;5.888878;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;
9.035630;9.028938;6.781058;6.781058;8.287528;8.251403;6.542472;6.539586;7.167038;7.166266;8.487558;8.471777;7.595387;7.595387;7.448916;7.448916;8.624073;8.611412;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;1.000000;
8.999002;8.999002;7.691200;7.689371;6.467699;6.467699;8.474494;8.474494;6.161207;6.152733;7.948739;7.948739;8.568646;8.568267;8.850661;8.850517;7.018402;7.015712;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;1.000000;
7.909122;7.908020;6.606650;6.601230;6.249975;6.248043;6.826545;6.826545;5.886104;5.886104;7.188413;7.185387;7.243513;7.243513;7.454720;7.453562;6.883462;6.883462;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;
8.748940;8.748464;8.267192;8.266679;6.257668;6.257668;7.252054;7.247081;6.001415;5.996452;8.392763;8.392310;7.544332;7.543803;8.590444;8.588397;6.829794;6.829794;0.940983;1.000000;0.000000;2.000000;1.000000;1.000000;2.000000;
7.090910;7.087574;5.717028;5.717028;5.579730;5.533390;5.758902;5.758902;5.762052;5.762052;6.342122;6.326149;6.452049;6.452049;6.429719;6.429719;6.366470;6.359574;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;2.000000;
6.976348;6.972606;5.828946;5.828946;5.393628;5.389072;5.416101;5.389072;5.605802;5.590987;6.349139;6.349139;6.214608;6.196444;6.342122;6.338594;6.222576;6.218600;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;2.000000;
7.566311;7.566311;5.690360;5.598422;6.315358;6.308098;6.333280;6.293419;6.082219;6.073044;6.742881;6.738153;6.938284;6.935370;6.774224;6.752270;6.915723;6.904751;0.940983;1.000000;0.000000;2.000000;1.000000;1.000000;2.000000;
7.156956;7.156177;5.752573;5.739793;5.480639;5.468060;5.560682;5.560682;6.033086;5.998937;6.380123;6.380123;6.542472;6.539586;6.352629;6.345636;6.486161;6.463029;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;2.000000;
7.096721;7.095893;5.323010;5.318120;6.018593;6.011267;5.572154;5.568345;5.707110;5.707110;6.424869;6.424869;6.381816;6.376727;6.169611;6.169611;6.569481;6.566672;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;
7.338888;7.325808;5.730100;5.720312;6.232448;6.232448;5.393628;5.303305;4.682131;4.672829;7.032624;7.013916;5.976351;5.968708;6.393591;6.376727;6.715384;6.709304;0.940983;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;
6.880384;6.878326;5.267858;5.267858;5.303305;5.303305;5.298317;5.298317;5.572154;5.572154;6.086775;6.079933;6.230482;6.230482;6.006353;6.006353;6.182085;6.182085;0.940983;1.000000;1.000000;2.000000;1.000000;0.000000;1.000000;
7.001245;7.001245;5.669881;5.655992;5.537334;5.529429;5.710427;5.710427;5.164786;5.164786;6.380123;6.340359;6.212606;6.212606;6.419995;6.419995;6.037871;6.037871;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;
